MJD,FLT,FLUXCAL,FLUXCALERR,PHOTFLAG,PHOTPROB,ZPFLUX,PSF,SKYSIG,SKYSIG_T,GAIN,XPIX,YPIX,EXPNUM,CCDNUM,SNID,ACTION,COMMENT,TIME,USER,OBJID_COPY,BATCH
58460.138,z,581.71,26.565,12288,0.785,31.287,2.123,85.0,42.4,0.95,149.12,2974.96,800784,46,5712888,Good,,04/14/20 12:11:06,ramorgan2,282348441.0,15
58448.197,i,80.36,8.8851,12288,0.86,31.704,1.579,71.5,20.7,0.92,1468.62,2530.19,796390,38,5682921,Good,,04/17/20 11:38:40,ramorgan2,275229049.0,16
58410.212999999996,z,96.53399999999999,18.218,4096,0.69,31.47300000000001,2.1959999999999997,80.3,41.1,0.95,1437.88,3820.68,785040,23,5834659,Good,,04/15/20 13:12:09,ramorgan2,269449105.0,16
58437.045,i,56.875,10.298,4096,0.55,31.688,1.876,70.6,22.8,0.97,1645.19,170.29,794021,55,5620891,Good,,04/17/20 11:12:30,ramorgan2,273015321.0,17
58437.28599999999,g,68.095,5.2216,12288,0.888,31.596999999999998,2.287,22.3,12.3,0.94,773.07,2652.97,794186,33,5583755,Good,,04/15/20 13:16:03,ramorgan2,273397348.0,17
58371.389,r,140.18,5.9817,12288,0.703,31.769000000000002,1.9140000000000001,35.0,16.7,0.98,490.25,2391.95,771618,16,5473634,Good,,04/15/20 13:20:48,ramorgan2,265380363.0,18
58371.335,r,28.99,6.0663,4096,0.537,31.778000000000002,2.255,34.3,15.8,0.93,1365.04,2864.05,771579,10,5463065,Good,,04/15/20 13:22:10,ramorgan2,264333901.0,18
58454.346,z,78.139,14.08,4096,0.335,31.421999999999997,1.475,85.6,44.5,0.96,1199.81,1793.72,798758,62,5744671,Good,,04/15/20 13:21:35,ramorgan2,283915060.0,18
58429.162000000004,i,90.665,10.455,12288,0.79,31.685,1.845,69.8,24.8,1.02,507.38,720.2,791658,47,5560098,Good,,04/15/20 13:25:45,ramorgan2,271813552.0,18
58437.27099999999,i,52.336999999999996,9.9748,4096,0.555,31.693,1.98,60.2,26.2,0.96,2014.05,597.0,794175,24,5599005,Good,,04/15/20 13:25:56,ramorgan2,274833883.0,18
58411.057,z,123.83,23.499,4096,0.408,31.469,1.972,120.3,38.4,0.98,447.74,85.41,785335,15,5535511,Good,,04/17/20 11:16:43,ramorgan2,269565707.0,19
58482.167,r,15.483,2.9427,4096,0.445,33.082,1.933,48.2,46.6,1.04,1511.62,1251.95,807332,53,5879136,Good,,04/17/20 11:27:07,ramorgan2,289399843.0,20
58371.235,r,38.003,5.64,4096,0.523,31.775,1.807,37.5,31.3,1.01,627.97,3225.89,771517,43,5458697,Good,,04/17/20 11:33:12,ramorgan2,263752368.0,21
58482.102999999996,g,5.9281,2.2386,4097,0.158,32.944,2.233,33.0,32.7,1.07,455.32,1141.42,807316,17,5879137,Good,,04/17/20 21:18:14,ramorgan2,289522288.0,22
58428.099,r,37.103,6.6697,4608,0.32299999999999995,31.734,2.048,34.8,19.0,1.03,958.81,3648.28,791220,28,5824070,Good,,04/17/20 21:26:10,ramorgan2,286983312.0,22
58431.137,g,41.153,4.2258,4096,0.653,31.596,2.148,20.1,9.6,1.07,1477.32,1400.05,792434,20,5569098,Good,,04/17/20 21:51:24,ramorgan2,272585442.0,22
58482.082,i,47.015,7.2989,12288,0.845,31.715999999999998,1.7519999999999998,47.4,37.9,1.04,1463.76,3492.83,807309,29,5867959,Good,,04/17/20 21:40:18,ramorgan2,289494513.0,22
58452.172,g,91.32,4.0333,12288,0.95,31.607,1.795,22.7,10.5,0.92,1428.62,3590.54,797879,40,5663912,Good,,04/23/20 12:58:43,ramorgan2,277036102.0,23
58482.102999999996,g,12.251,2.267,4096,0.36,32.944,2.233,33.0,32.7,1.07,1366.74,219.45,807316,17,5875927,Good,,04/17/20 21:51:05,ramorgan2,289519332.0,23
58410.255,z,88.499,16.473,4096,0.622,31.471999999999998,2.012,72.6,50.5,0.96,423.12,3737.53,785064,62,5619745,Good,,04/17/20 21:34:23,ramorgan2,269477640.0,23
58450.129,r,95.47,4.8943,12288,0.867,31.761,1.5759999999999998,30.8,14.3,0.94,1024.34,3996.57,797092,18,5621590,Good,,04/17/20 21:44:31,ramorgan2,276332536.0,24
58428.099,r,43.129,5.8055,12288,0.8170000000000001,31.739,2.125,33.8,16.7,0.93,1337.03,3321.77,791220,4,5825619,Good,,04/17/20 21:59:13,ramorgan2,287047658.0,25
58480.147,z,47.31399999999999,11.550999999999998,4096,0.42,32.982,2.148,153.5,185.5,0.96,1894.05,1746.87,806758,53,5905359,Good,,04/23/20 13:12:30,ramorgan2,288384223.0,26
58428.099,r,109.46,6.4309,12288,0.778,31.731,2.007,35.7,20.9,1.06,1952.1,724.23,791220,22,5824042,Good,,04/23/20 13:12:06,ramorgan2,286982067.0,27
58480.147,z,43.66,10.765999999999998,4096,0.513,32.982,2.148,153.5,185.5,0.96,213.23,2014.99,806758,53,5860364,Good,,04/23/20 13:15:06,ramorgan2,288384255.0,28
58448.228,i,37.534,7.4095,4096,0.4370000000000001,31.69400000000001,1.334,68.9,27.0,1.04,1588.11,1161.15,796410,29,5622286,Good,,04/23/20 13:17:57,ramorgan2,274773416.0,28
58379.36,r,143.4,8.1481,12288,0.98,31.77,2.944,34.2,17.0,1.04,663.8,1635.28,775183,52,5489782,Good,,04/23/20 13:28:18,ramorgan2,266340413.0,30
58437.319,r,140.68,5.1662,12288,0.98,31.751,1.7380000000000002,35.7,13.9,1.05,444.11,2489.59,794210,49,5583668,Good,,04/23/20 13:28:47,ramorgan2,273392051.0,30
58453.032999999996,r,130.22,5.012,12288,0.93,31.75800000000001,1.681,37.2,14.9,0.93,1936.98,2524.66,798167,4,5649438,Good,,04/28/20 18:49:08,ramorgan2,278165642.0,31
58437.225,i,151.01,9.3233,12288,0.94,31.706,1.746,67.8,27.6,0.92,1818.17,819.17,794142,38,5582781,Good,,04/28/20 18:53:51,ramorgan2,273323644.0,32
58377.275,g,39.953,5.4988,4096,0.322,31.629,2.795,20.6,8.6,0.93,193.26,322.11,774301,24,5486205,Good,,05/01/20 11:38:37,ramorgan2,266243766.0,33
58450.33,i,93.558,11.029000000000002,4096,0.382,31.697,1.683,69.9,46.3,0.96,1445.96,3185.7,797225,24,5647130,Good,,05/01/20 11:36:11,ramorgan2,276572363.0,33
58448.19,i,63.097,6.9723,4096,0.639,31.706,1.3259999999999998,66.3,26.4,0.92,1899.4,1427.62,796385,58,5632218,Good,,05/08/20 12:26:24,ramorgan2,275697405.0,33
58437.223,g,67.282,3.9474,12288,0.96,31.586,1.894,22.2,10.5,1.03,1963.72,1158.31,794140,15,5581260,Good,,05/01/20 11:49:51,ramorgan2,273225911.0,34
58439.269,i,290.76,12.012,12288,0.93,31.71,2.202,60.6,30.2,0.99,980.96,3522.77,794958,9,5755711,Good,,05/01/20 11:49:58,ramorgan2,284389782.0,34
58419.25700000001,i,421.83,10.608,12800,0.97,31.627,1.582,76.9,21.7,1.05,944.74,2532.22,788187,35,5544041,Good,,05/07/20 13:17:11,ramorgan2,271021750.0,35
58431.351,i,116.85,8.1562,12288,0.93,31.693,1.7080000000000002,55.4,25.8,1.05,1628.32,2857.8,792570,22,5575384,Good,,05/07/20 13:15:21,ramorgan2,272957137.0,35
58377.21900000001,g,511.07,6.0047,12288,0.99,31.654,2.174,21.9,8.9,0.9,853.06,981.49,774261,11,5482497,Good,,05/07/20 13:17:33,ramorgan2,265717466.0,35
58483.092,g,41.61,6.6678,4096,0.17800000000000002,32.935,2.059,33.9,35.5,1.07,716.05,980.23,807629,20,5871789,Good,,05/07/20 13:28:39,ramorgan2,290397413.0,36
58466.03599999999,i,28.160999999999998,5.8629,4096,0.34,33.215,1.806,144.0,105.3,1.0,541.85,2085.27,802852,16,5896097,Good,,05/08/20 12:23:38,ramorgan2,285344809.0,37
58464.052,g,84.193,5.2784,12800,0.9,31.63,1.887,23.4,10.8,1.04,800.77,3671.38,802174,22,5723456,Good,,05/07/20 13:54:49,ramorgan2,284019068.0,38
58431.302,r,37.408,5.6738,12288,0.74,31.761999999999997,2.169,33.3,14.1,0.98,868.62,1985.82,792539,14,5570599,Good,,05/08/20 12:31:25,ramorgan2,272662456.0,39
58413.36,z,180.81,23.725,12288,0.875,31.337,1.735,124.8,42.7,0.95,538.61,709.62,786302,46,5583569,Good,,05/08/20 12:34:26,ramorgan2,270268907.0,39
58448.215,i,109.22,7.8402,12288,0.77,31.697,1.3719999999999999,69.5,24.6,0.96,1552.65,3924.79,796401,10,5598323,Good,,05/08/20 12:41:18,ramorgan2,274806899.0,40
58450.078,g,169.07,3.7596,12288,0.965,31.643,1.507,21.2,9.1,0.93,1920.83,3859.75,797057,18,5543323,Good,,05/08/20 12:42:12,ramorgan2,276255068.0,41
58450.33,i,384.16,10.325999999999999,12288,0.92,31.691,1.6880000000000002,70.8,29.5,0.9,1825.67,712.57,797225,3,5624245,Good,,05/08/20 12:48:03,ramorgan2,276590018.0,41
58439.27400000001,i,132.53,11.758,12288,0.953,31.732,2.347,61.2,30.3,0.96,2014.68,2533.27,794962,24,5613044,Good,,05/08/20 12:46:27,ramorgan2,275470293.0,41
58378.375,g,543.41,8.9123,12288,0.93,31.144000000000002,1.85,23.9,6.4,0.92,536.78,4063.02,774806,12,5821377,Good,,05/08/20 12:57:33,ramorgan2,286795961.0,42
58375.383,g,58.742,5.0716,12288,0.883,31.599,2.287,22.4,9.3,0.92,426.98,3269.77,773430,1,5922594,Good,,05/08/20 12:55:16,ramorgan2,297722726.0,42
58448.127,i,42.957,6.9468,4096,0.575,31.697,1.419,59.3,27.3,1.02,1372.59,1479.34,796343,43,5654804,Good,,05/12/20 12:25:55,ramorgan2,275505569.0,42
58431.27400000001,i,54.987,8.0132,4096,0.605,31.713,1.958,49.1,23.8,1.05,649.96,2789.93,792519,42,5573027,Good,,05/12/20 12:25:42,ramorgan2,272701937.0,42
58439.343,i,50.182,8.5537,4096,0.53,31.73,1.812,54.5,42.4,0.93,1167.61,1037.71,795008,5,5726486,Good,,05/12/20 12:24:41,ramorgan2,274047490.0,43
58450.052,g,214.58,4.3827,12288,0.91,31.63,1.796,19.9,10.0,1.02,1168.85,2912.09,797038,50,5616558,Good,,05/12/20 12:40:37,ramorgan2,283321859.0,44
58375.267,r,71.11399999999998,4.6171,12288,0.963,31.772,1.834,30.2,19.6,0.98,1872.08,3838.02,773348,9,5472161,Good,,05/15/20 12:23:55,ramorgan2,265205850.0,45
58468.172,i,17.698,4.5638,4096,0.253,33.228,1.828,102.4,98.2,1.05,817.51,2626.58,803620,35,5799871,Good,,05/15/20 12:25:05,ramorgan2,286124176.0,45
58439.265999999996,i,346.03,10.823,12288,0.955,31.724,1.9269999999999998,63.0,25.7,0.96,1082.52,258.76,794956,45,5591877,Good,,05/27/20 13:11:33,ramorgan2,284221180.0,45
58453.320999999996,r,51.003,4.6701,12288,0.893,31.735,1.686,34.5,15.5,1.05,867.57,1910.23,798365,26,5661931,Good,,05/27/20 19:56:25,ashandonay,278310595.0,46
58452.25700000001,r,143.81,5.1342,12288,0.95,31.756999999999998,1.6119999999999999,37.2,15.8,0.98,1018.89,2382.71,797940,62,5649611,Good,,05/27/20 20:02:30,ashandonay,278342590.0,46
58451.065,r,36.199,3.8724,12288,0.848,31.763,1.367,36.0,15.7,0.96,238.75,475.47,797426,48,5647762,Good,,05/27/20 19:15:50,ramorgan2,276736390.0,47
58380.31200000001,i,58.3,10.498,4096,0.5920000000000001,31.678,2.171,57.5,30.4,1.05,1442.47,1034.91,775527,35,5493617,Good,,05/27/20 13:12:06,ramorgan2,266832795.0,47
58467.121,r,103.66,7.3992,12288,0.943,31.754,2.359,40.5,16.7,0.96,1145.45,1691.55,803222,12,5590705,Good,,05/27/20 21:03:03,ramorgan2,285674756.0,48
58482.09099999999,g,11.196,2.3789,4096,0.41,32.964,2.364,33.8,36.5,1.03,810.03,2314.19,807313,52,5872933,Good,,05/29/20 12:11:27,tabbutt,289224121.0,49
58377.289,g,49.176,5.6071,12288,0.927,31.614,2.679,21.6,11.6,0.92,391.62,455.64,774310,12,5486956,Good,,05/27/20 19:22:58,ramorgan2,266261611.0,51
58468.074,z,64.07,10.879000000000001,4096,0.317,32.937,1.645,161.5,154.9,0.97,1615.4,448.69,803534,22,5801784,Good,,05/28/20 13:05:36,ramorgan2,285838013.0,51
58438.285,g,187.89,4.2421,12800,0.95,31.587,1.887,20.3,10.2,1.0,1349.94,1263.64,794576,14,5734213,Good,,05/28/20 13:47:46,ramorgan2,283392349.0,51
58450.082,r,67.285,3.7074,12288,0.835,31.776,1.45,29.6,14.0,0.97,830.98,1345.27,797060,45,5620734,Good,,05/27/20 19:20:55,ramorgan2,276235617.0,51
58454.34099999999,i,88.904,7.7816,12288,0.75,31.691999999999997,1.584,60.2,26.2,0.96,1813.23,3638.01,798754,45,5662120,Good,,05/28/20 13:13:07,ramorgan2,279495938.0,53
58480.07900000001,r,780.37,8.5046,12288,0.97,31.732,2.417,31.4,16.3,0.96,955.13,764.73,806714,33,5728727,Good,,05/28/20 13:46:10,ramorgan2,288300712.0,54
58410.309,g,215.47,5.5245,12288,0.95,31.64,2.458,22.4,11.0,1.04,1452.19,2767.64,785100,26,5528004,Good,,05/29/20 12:08:22,tabbutt,269615343.0,55
58437.227,g,37.181,4.5225,12288,0.723,31.583000000000002,2.1630000000000003,22.3,12.5,0.95,679.3,3076.25,794143,25,5580355,Good,,07/10/20 10:03:47,tabbutt,273237900.0,55
58481.125,g,16.436,3.3419,4096,0.273,32.95,2.932,35.3,35.5,0.96,607.42,284.57,807030,32,5764636,Good,,07/10/20 10:03:29,tabbutt,288839142.0,55
58419.144,i,449.33,10.612,12288,0.99,31.691,1.749,72.1,22.2,1.05,823.32,1158.55,788117,35,5539703,Good,,06/19/20 13:13:27,ramorgan2,270805584.0,56
58454.095,r,122.3,5.3776,12288,0.96,31.754,1.7469999999999999,31.6,15.2,1.04,994.5,919.48,798585,19,5613853,Good,,06/19/20 13:07:49,ramorgan2,278813076.0,57
58466.045,i,23.215,5.6089,4096,0.457,33.22,2.018,123.9,105.0,0.95,1821.99,2959.28,802854,39,5803997,Good,,06/18/20 09:21:41,ramorgan2,285292743.0,58
58410.309,g,26.787,4.9739,4096,0.6829999999999999,31.64,2.458,22.4,11.0,1.04,1264.6,4019.77,785100,26,5528005,Good,,05/31/20 18:53:30,ramorgan2,269615348.0,58
58437.227999999996,i,68.178,8.2362,12288,0.9279999999999999,31.686,1.666,62.0,26.4,1.02,80.54,2788.39,794144,26,5581290,Good,,06/17/20 15:30:56,ramorgan2,273274100.0,58
58454.095,r,30.961,4.508,12288,0.773,31.754,1.747,31.6,15.2,1.04,725.39,580.59,798585,19,5655744,Good,,05/31/20 18:58:56,ramorgan2,278813017.0,58
58454.17,r,54.065,5.2998,12288,0.863,31.757,2.093,32.1,14.9,0.99,1708.87,1853.71,798635,37,5745288,Good,,05/31/20 18:57:25,ramorgan2,280052670.0,58
58410.309,g,152.83,5.3485,12288,0.98,31.64,2.458,22.4,11.0,1.04,1886.42,745.09,785100,26,5528002,Good,,06/17/20 15:30:36,ramorgan2,269615328.0,59
58458.06,g,31.926,4.8937,12288,0.91,31.615,2.6860000000000004,19.5,8.3,1.02,660.18,3525.01,800066,53,5731268,Good,,05/31/20 19:00:56,ramorgan2,281643354.0,59
58438.258,g,79.66,4.3366,12288,0.94,31.589,2.089,21.6,9.7,0.93,713.55,1392.66,794556,24,5757291,Good,,05/31/20 19:01:39,ramorgan2,273696603.0,59
58451.351,z,395.31,14.733,12288,0.76,31.4,1.401,77.3,38.0,0.95,1914.16,2120.6,797624,23,5640814,Good,,06/18/20 09:22:53,ramorgan2,277675096.0,60
58438.258,g,226.01,5.3631,12288,0.95,31.579,2.042,20.5,10.2,1.07,1416.09,2760.75,794556,17,5544447,Good,,06/03/20 00:37:22,ashandonay,273689847.0,61
58411.328,i,59.757,9.1584,4096,0.53,31.725,1.798,66.3,27.3,0.98,1933.94,2446.84,785493,8,5856110,Good,,06/01/20 20:48:54,ashandonay,269878670.0,61
58454.258,g,24.362,4.0781,4096,0.36,31.585,2.197,18.4,9.6,1.07,1317.93,245.65,798696,17,5784964,Good,,06/01/20 20:59:25,ashandonay,285646923.0,62
58451.1,r,21.795,3.9901,12288,0.93,31.784,1.513,35.0,14.6,0.96,216.79,2224.05,797451,48,5637430,Good,,06/03/20 00:42:38,ashandonay,277504178.0,63
58438.253,r,514.66,6.5705,12800,0.98,31.764,2.051,35.8,14.2,1.06,893.7,956.83,794553,22,5733926,Good,,06/04/20 23:09:51,ashandonay,283382113.0,64
58371.38400000001,g,126.82,5.2828,12288,0.922,31.637,2.049,20.8,8.9,1.02,516.82,2426.51,771614,53,5684279,Good,,06/11/20 20:43:20,ramorgan2,264570835.0,64
58451.1,r,34.22,4.0534,12288,0.903,31.784000000000002,1.5130000000000001,35.0,14.6,0.96,1336.72,421.47,797451,48,5637426,Good,,06/08/20 22:56:37,ashandonay,277504088.0,66
58430.277,r,86.789,6.0766,4608,0.52,31.765,2.171,34.9,14.6,0.98,1641.5,2001.36,792131,14,5855976,Good,,06/08/20 23:00:23,ramorgan2,288175738.0,66
58461.130999999994,g,26.928,4.2692,4096,0.555,31.616,2.4330000000000003,19.1,10.6,1.05,1958.86,2773.74,801156,62,5721969,Good,,06/08/20 23:08:59,ramorgan2,282846289.0,67
58455.242,g,81.405,3.6428,12288,0.857,31.615,2.087,17.4,8.1,1.06,1072.47,2419.09,799052,19,5652304,Good,,06/11/20 21:07:14,ashandonay,282484797.0,68
58377.374,r,73.24,7.9491,12288,0.9129999999999999,31.750999999999998,2.792,35.2,15.5,0.99,148.23,1055.76,774377,51,5818314,Good,,06/15/20 21:22:31,ashandonay,286728579.0,68
58465.084,z,657.0,17.616,12288,0.93,31.421,1.983,70.0,39.9,0.97,1063.92,2838.73,802542,37,5757957,Good,,06/18/20 09:21:16,ramorgan2,284901585.0,71
58428.126,g,23.726,5.2410000000000005,4096,0.365,31.557,2.5789999999999997,21.8,7.0,1.06,594.1,880.11,791239,51,5838716,Good,,06/19/20 13:39:43,ramorgan2,287527016.0,73
58454.297,g,23.121,4.6547,4096,0.622,31.590999999999998,2.09,24.9,9.8,0.89,725.07,2619.09,798723,39,5668309,Good,,06/19/20 13:33:24,ramorgan2,280095109.0,73
58480.147000000004,z,159.25,10.315,12288,0.94,32.986,2.145,153.5,157.1,0.97,1802.57,759.51,806758,14,5765206,Good,,06/25/20 13:13:42,ramorgan2,288402572.0,74
58458.33,r,130.37,6.6954,12288,0.94,31.769,2.652,30.4,14.7,0.96,1447.78,3955.4,800179,48,5721454,Good,,06/23/20 16:54:37,ramorgan2,284618123.0,74
58430.273,r,157.84,7.0158,12800,0.95,31.773000000000003,2.521,33.3,15.9,1.04,288.53,2553.34,792128,19,5843050,Good,,06/19/20 20:58:10,ashandonay,287433502.0,75
58452.227,r,62.32899999999999,4.7237,12288,0.83,31.739,1.587,35.7,15.6,0.89,159.65,560.48,797919,60,5631567,Good,,06/23/20 22:31:54,ramorgan2,277107039.0,76
58451.35,i,173.86,8.0363,12288,0.89,31.708000000000002,1.57,62.4,24.2,0.99,208.47,2955.87,797623,19,5692612,Good,,06/23/20 22:32:03,ashandonay,277929383.0,76
58439.27099999999,i,84.40700000000002,11.265999999999998,12288,0.773,31.714,2.199,63.2,29.3,0.96,1089.49,4063.72,794960,59,5759183,Good,,06/23/20 17:00:10,ramorgan2,284531465.0,77
58371.378,r,177.82,5.845,12288,0.98,31.788,1.9580000000000002,35.8,15.8,0.96,1405.33,3310.25,771610,11,5465707,Good,,06/25/20 13:29:39,ramorgan2,264543943.0,78
58458.33,r,38.496,6.3416,12288,0.882,31.769,2.652,30.4,14.7,0.96,929.31,2278.75,800179,48,5760692,Good,,06/23/20 17:07:13,ramorgan2,284618104.0,78
58452.227,r,36.24800000000001,4.5946,12288,0.87,31.739,1.587,35.7,15.6,0.89,1895.79,1538.63,797919,60,5632803,Good,,06/23/20 17:04:48,ramorgan2,277107073.0,78
58448.187999999995,i,58.845,6.9522,4096,0.618,31.714000000000002,1.37,62.9,24.1,1.02,439.77,2699.56,796384,49,5668399,Good,,06/25/20 13:51:09,ramorgan2,275757066.0,79
58376.242,r,133.55,8.4539,12288,0.888,31.774,2.97,33.9,13.6,0.91,821.53,1681.27,773754,5,5813378,Good,,06/25/20 13:58:05,ramorgan2,286602977.0,80
58450.349,i,95.08200000000001,9.6559,12288,0.818,31.70300000000001,1.578,77.1,27.2,0.96,1319.94,838.42,797239,62,5660348,Good,,06/25/20 13:57:54,ramorgan2,277919231.0,80
58454.31400000001,g,1488.0,7.9038,12288,0.99,31.589000000000002,1.818,25.0,10.8,1.04,566.37,985.75,798735,41,5591786,Good,,06/28/20 14:34:08,ramorgan2,280019056.0,83
58438.24400000001,i,187.11,9.9212,12288,0.96,31.705,1.837,65.1,24.3,0.94,1729.35,3604.18,794546,18,5606151,Good,,06/28/20 17:10:08,ramorgan2,275377968.0,92
58450.144,g,42.51,3.3091,12288,0.86,31.59,1.634,20.1,10.6,1.03,1655.77,385.66,797102,8,5644601,Good,,06/28/20 17:12:24,ramorgan2,284540802.0,95
58440.277,z,105.1,18.976,4096,0.525,31.449,1.906,94.5,48.9,0.95,502.02,55.32,795364,23,5918749,Good,,06/28/20 17:17:14,ramorgan2,274382818.0,99
58464.151,r,1262.8,7.3091,12288,0.98,31.77,1.812,29.5,18.9,1.06,661.68,539.54,802236,42,5748035,Good,,06/28/20 17:24:27,ramorgan2,284043784.0,108
58458.198,r,2227.2,9.5093,12288,0.99,31.769000000000002,2.158,30.1,15.0,0.91,1556.4,2747.19,800113,7,5623893,Good,,06/28/20 19:30:54,ramorgan2,281218532.0,123
58464.151,r,120.74,5.176,12288,0.92,31.77,1.8119999999999998,29.5,18.9,1.06,1604.29,448.96,802236,42,5748031,Good,,06/28/20 19:31:47,ramorgan2,284043783.0,124
58419.217000000004,i,1169.7,11.720999999999998,12288,0.98,31.688000000000002,1.6340000000000001,75.0,22.9,1.0,1560.72,2224.66,788162,36,5543335,Good,,06/28/20 19:32:56,ramorgan2,270953336.0,125
58409.335,i,949.05,10.782,12800,0.95,31.726,2.092,54.4,25.4,0.96,514.48,2811.41,784716,32,5522783,Good,,07/01/20 00:58:29,ashandonay,269214893.0,135
58437.206,i,105.63,9.5271,12288,0.77,31.671999999999997,1.7180000000000002,64.7,26.6,1.04,474.19,2128.69,794128,41,5610639,Good,,07/02/20 19:54:50,ashandonay,275595934.0,138
