MJD,FLT,FLUXCAL,FLUXCALERR,PHOTFLAG,PHOTPROB,ZPFLUX,PSF,SKYSIG,SKYSIG_T,GAIN,XPIX,YPIX,EXPNUM,CCDNUM,SNID,ACTION,COMMENT,TIME,USER,OBJID_COPY,BATCH
58468.04,z,42.674,10.517,4096,0.5,32.907,2.02,175.6,154.2,0.94,1236.48,457.69,803526,11,5789826,NoisyTemplate,,04/11/20 21:03:57,ramorgan2,285846997.0,7
58482.15900000001,r,15.264,2.8605,4096,0.448,33.089,2.086,50.0,52.2,1.02,727.32,1697.83,807330,21,5878275,NoisyTemplate,,04/11/20 21:04:03,ramorgan2,289743844.0,6
58468.04,z,48.519,11.232000000000001,4096,0.48,32.907,2.02,175.6,154.2,0.94,54.97,2241.74,803526,11,5900375,NoisyTemplate,,04/13/20 13:11:55,ramorgan2,285847626.0,8
58468.04,z,47.912,11.116,4096,0.485,32.907,2.02,175.6,154.2,0.94,1806.88,2951.89,803526,11,5803214,NoisyTemplate,,04/13/20 22:01:11,ramorgan2,285847752.0,8
58481.15900000001,r,25.717,5.7861,4096,0.10099999999999999,33.082,2.373,57.9,45.3,0.97,91.32,2351.56,807039,24,5856986,NoisyTemplate,,04/13/20 13:11:41,ramorgan2,289247686.0,8
58380.347,r,25.058000000000003,6.0801,4096,0.42,31.777,2.148,37.3,15.4,0.91,908.86,199.29,775549,5,5496422,NoisyTemplate,,04/13/20 16:38:23,ramorgan2,267140380.0,9
58468.04,z,49.577,10.97,4096,0.5670000000000001,32.907,2.02,175.6,154.2,0.94,1695.28,2236.14,803526,11,5900376,NoisyTemplate,,04/13/20 16:34:39,ramorgan2,285847621.0,10
58430.032,i,82.81,10.084,12290,0.81,31.692,1.913,64.8,26.4,0.97,2028.07,1695.98,791973,11,5557876,NoisyTemplate,,04/13/20 16:46:25,ramorgan2,271217835.0,11
58482.116,g,12.202,2.8585,4096,0.07,32.961,2.395,36.0,37.0,0.89,390.92,2031.91,807319,10,5879660,NoisyTemplate,,04/13/20 16:46:20,ramorgan2,289261311.0,11
58482.116,g,10.255,2.6821,4096,0.02,32.961,2.395,36.0,37.0,0.89,1978.82,2418.32,807319,10,5870741,NoisyTemplate,,04/13/20 21:59:31,ramorgan2,289262178.0,12
58466.05,i,21.615,5.6658,4096,0.33399999999999996,33.232,2.005,120.9,97.6,0.94,1328.76,2449.18,802855,18,5776683,NoisyTemplate,,04/14/20 12:09:19,ramorgan2,285324167.0,13
58377.21900000001,g,23.149,3.9469,12288,0.713,31.63300000000001,2.205,19.8,8.6,1.04,506.02,3702.88,774261,9,5482635,NoisyTemplate,,04/13/20 22:07:34,ramorgan2,265731545.0,13
58409.348,i,48.067,8.6728,12288,0.743,31.711,2.079,50.7,29.0,1.02,447.85,2909.0,784725,15,5524600,NoisyTemplate,,04/14/20 12:14:08,ramorgan2,269253124.0,14
58482.115999999995,g,23.555,4.0254,4096,0.085,32.961,2.395,36.0,37.0,0.89,1805.25,2355.29,807319,10,5880176,NoisyTemplate,,04/14/20 12:11:16,ramorgan2,289261836.0,15
58466.05,i,20.945999999999998,5.5,4096,0.375,33.232,2.005,120.9,97.6,0.94,1821.23,1971.28,802855,18,5894658,NoisyTemplate,,04/14/20 12:15:53,ramorgan2,285324106.0,15
58480.062999999995,r,17.136,3.6051,4096,0.38,33.098,2.594,55.2,50.3,0.92,1244.68,611.03,806707,38,5873181,NoisyTemplate,,04/15/20 13:12:16,ramorgan2,288201580.0,15
58448.333,z,89.961,17.421,4096,0.405,31.387,1.36,98.8,36.3,0.95,1040.82,1902.8,796484,16,5623294,NoisyTemplate,,04/14/20 15:31:15,ramorgan2,275665261.0,16
58466.05,i,26.06900000000001,5.6531,4096,0.408,33.232,2.005,120.9,97.6,0.94,103.63,3315.37,802855,18,5808301,NoisyTemplate,,04/15/20 13:07:13,ramorgan2,285324269.0,16
58482.116,g,23.202,3.5925,4608,0.465,32.961,2.395,36.0,37.0,0.89,1794.78,3130.5,807319,10,5873375,NoisyTemplate,,04/17/20 11:12:35,ramorgan2,289264088.0,18
58482.116,g,13.675,2.6585,4096,0.185,32.961,2.395,36.0,37.0,0.89,1515.33,478.62,807319,10,5880165,NoisyTemplate,,04/17/20 11:12:38,ramorgan2,289255092.0,19
58482.167,r,14.479,2.7837,4096,0.557,33.082,1.933,48.2,46.6,1.04,1644.82,2215.07,807332,53,5880740,NoisyTemplate,,04/17/20 11:11:27,ramorgan2,289400800.0,19
58480.063,r,16.622,3.8926,4096,0.468,33.098,2.594,55.2,50.3,0.92,225.36,1692.04,806707,38,5885219,NoisyTemplate,,04/17/20 11:21:45,ramorgan2,288201689.0,20
58481.1,g,18.334,2.6902,4096,0.295,32.963,2.417,35.3,40.8,1.04,1021.99,1402.0,807024,26,5887954,NoisyTemplate,,04/17/20 11:28:44,ramorgan2,288818713.0,21
58481.1,g,11.974,2.6464,4096,0.08,32.963,2.417,35.3,40.8,1.04,1345.52,1527.71,807024,26,5892553,NoisyTemplate,,04/17/20 11:35:02,ramorgan2,288820305.0,21
58482.103,g,16.47,2.8137,4096,0.185,32.944,2.233,33.0,32.7,1.07,342.86,932.94,807316,17,5886179,NoisyTemplate,,04/17/20 11:28:55,ramorgan2,289521424.0,21
58481.1,g,11.434000000000001,2.8131,4096,0.06,32.963,2.417,35.3,40.8,1.04,2003.42,1522.21,807024,26,5888648,NoisyTemplate,,04/17/20 21:27:03,ramorgan2,288820262.0,22
58481.1,g,13.955,2.6294,4096,0.235,32.963,2.417,35.3,40.8,1.04,1627.01,2104.21,807024,26,5875250,NoisyTemplate,,04/17/20 21:27:02,ramorgan2,288823151.0,22
58481.1,g,16.832,2.5906,4096,0.475,32.963,2.417,35.3,40.8,1.04,261.17,1041.55,807024,26,5883479,NoisyTemplate,,04/23/20 13:10:55,ramorgan2,288816212.0,23
58481.1,g,13.079,2.6001,4608,0.165,32.963,2.417,35.3,40.8,1.04,1992.42,1746.85,807024,26,5887969,NoisyTemplate,,04/17/20 21:40:09,ramorgan2,288821904.0,23
58481.1,g,12.421,2.4912,4096,0.09,32.963,2.417,35.3,40.8,1.04,1943.73,2709.37,807024,26,5874746,NoisyTemplate,,04/17/20 21:29:14,ramorgan2,288824614.0,23
58481.1,g,18.817999999999998,2.6274,4608,0.245,32.963,2.417,35.3,40.8,1.04,1963.49,1662.32,807024,26,5892561,NoisyTemplate,,04/17/20 21:39:01,ramorgan2,288821547.0,23
58481.1,g,19.096,2.9632,4096,0.295,32.963,2.417,35.3,40.8,1.04,1654.03,1448.45,807024,26,5892542,NoisyTemplate,,04/17/20 21:45:10,ramorgan2,288819297.0,24
58480.147,z,47.868,11.513,4096,0.35,32.982,2.148,153.5,185.5,0.96,1098.42,1526.09,806758,53,5905894,NoisyTemplate,,04/23/20 13:05:55,ramorgan2,288384202.0,24
58480.147000000004,z,39.546,10.515999999999998,4096,0.405,32.982,2.148,153.5,185.5,0.96,725.96,2895.4,806758,53,5898631,NoisyTemplate,,04/17/20 21:40:53,ramorgan2,288384413.0,24
58480.147000000004,z,46.92,11.405,4096,0.545,32.982,2.148,153.5,185.5,0.96,1027.35,373.29,806758,53,5906167,NoisyTemplate,,04/17/20 21:45:29,ramorgan2,288383962.0,24
58480.147000000004,z,45.077,10.739,4096,0.405,32.982,2.148,153.5,185.5,0.96,283.13,699.26,806758,53,5860355,NoisyTemplate,,04/17/20 21:55:55,ramorgan2,288384013.0,25
58482.103,g,12.211,2.5334,4096,0.359,32.944,2.233,33.0,32.7,1.07,119.07,3882.26,807316,17,5875950,NoisyTemplate,,04/23/20 12:59:07,ramorgan2,289525786.0,25
58481.1,g,26.322,3.0807,4096,0.34700000000000003,32.963,2.417,35.3,40.8,1.04,1026.36,1536.86,807024,26,5887964,NoisyTemplate,,04/17/20 21:55:34,ramorgan2,288820361.0,25
58481.1,g,15.109000000000002,2.8141,4096,0.218,32.963,2.417,35.3,40.8,1.04,1986.87,1531.98,807024,26,5871939,NoisyTemplate,,04/17/20 21:54:42,ramorgan2,288820377.0,25
58481.1,g,11.770999999999999,2.6662,4096,0.17,32.963,2.417,35.3,40.8,1.04,1675.61,137.07,807024,26,5869244,NoisyTemplate,,04/17/20 21:59:27,ramorgan2,288813434.0,25
58481.1,g,12.432,2.4208,4096,0.21,32.963,2.417,35.3,40.8,1.04,357.72,2541.02,807024,26,5881799,NoisyTemplate,,04/17/20 21:59:45,ramorgan2,288824310.0,25
58481.1,g,12.731,2.7363,4608,0.15,32.963,2.417,35.3,40.8,1.04,1937.34,1677.45,807024,26,5896495,NoisyTemplate,,04/23/20 13:03:44,ramorgan2,288821688.0,26
58480.147,z,49.33,13.388,4096,0.19,32.982,2.148,153.5,185.5,0.96,1477.25,312.26,806758,53,5784905,NoisyTemplate,,04/23/20 13:26:16,ramorgan2,288383956.0,26
58480.147,z,37.636,10.311,4096,0.398,32.982,2.148,153.5,185.5,0.96,609.47,760.82,806758,53,5860356,NoisyTemplate,,04/23/20 13:09:53,ramorgan2,288384022.0,27
58480.147,z,45.455,11.078,4096,0.5,32.982,2.148,153.5,185.5,0.96,1134.17,1815.09,806758,53,5860363,NoisyTemplate,,04/23/20 13:12:16,ramorgan2,288384231.0,27
58481.1,g,18.166,2.5329,4096,0.321,32.963,2.417,35.3,40.8,1.04,1585.41,2087.48,807024,26,5874743,NoisyTemplate,,04/23/20 13:09:41,ramorgan2,288823111.0,27
58480.147,z,52.88,11.42,4096,0.453,32.982,2.148,153.5,185.5,0.96,1000.46,3021.11,806758,53,5860368,NoisyTemplate,,05/01/20 11:32:24,ramorgan2,288384432.0,27
58481.1,g,15.025,2.688,4096,0.272,32.963,2.417,35.3,40.8,1.04,940.46,1403.14,807024,26,5887955,NoisyTemplate,,04/23/20 13:13:43,ramorgan2,288818724.0,28
58466.03599999999,i,37.469,6.9194,4608,0.308,33.225,1.815,144.1,103.7,0.99,1997.01,1848.9,802852,19,5774567,NoisyTemplate,,04/23/20 13:36:09,ramorgan2,285278832.0,28
58481.1,g,12.357,2.4855,4096,0.04,32.963,2.417,35.3,40.8,1.04,1699.79,1675.25,807024,26,5874737,NoisyTemplate,,04/23/20 13:15:35,ramorgan2,288821672.0,28
58480.147,z,49.565,12.186,4096,0.458,32.982,2.148,153.5,185.5,0.96,1957.74,904.71,806758,53,5860357,NoisyTemplate,,04/23/20 13:22:30,ramorgan2,288384055.0,29
58481.1,g,12.579,2.529,4096,0.11,32.963,2.417,35.3,40.8,1.04,1667.69,1665.36,807024,26,5896494,NoisyTemplate,,04/23/20 13:20:20,ramorgan2,288821603.0,29
58467.038,z,59.442,13.678,4096,0.318,32.861,2.202,183.8,153.7,0.9,158.39,482.15,803178,60,5860796,NoisyTemplate,,04/23/20 13:19:55,ramorgan2,285618107.0,29
58480.147,z,44.995,10.188,4096,0.388,32.982,2.148,153.5,185.5,0.96,649.42,4012.37,806758,53,5860371,NoisyTemplate,,04/23/20 13:22:51,ramorgan2,288384455.0,29
58481.1,g,15.178,2.9749,4096,0.08800000000000001,32.963,2.417,35.3,40.8,1.04,1648.95,1363.42,807024,26,5892531,NoisyTemplate,,04/23/20 13:27:19,ramorgan2,288818291.0,30
58481.1,g,14.485,2.4781,4096,0.25,32.963,2.417,35.3,40.8,1.04,1707.5,1905.62,807024,26,5887971,NoisyTemplate,,04/23/20 13:35:23,ramorgan2,288822522.0,30
58481.1,g,14.339,2.6836,4096,0.17,32.963,2.417,35.3,40.8,1.04,1910.41,1394.83,807024,26,5888620,NoisyTemplate,,04/23/20 13:27:57,ramorgan2,288818640.0,30
58481.1,g,19.031,2.9619,4096,0.33,32.963,2.417,35.3,40.8,1.04,1622.57,1409.85,807024,26,5871704,NoisyTemplate,,04/23/20 13:28:05,ramorgan2,288818680.0,30
58468.163,i,20.519,4.3522,4096,0.313,33.218,1.631,105.7,118.6,0.98,1941.24,3399.15,803618,33,5794191,NoisyTemplate,,04/23/20 13:38:03,ramorgan2,285954068.0,31
58483.092,g,13.125,2.2348,4096,0.15,32.935,2.059,33.9,35.5,1.07,201.22,1132.57,807629,20,5883385,NoisyTemplate,,05/01/20 11:31:52,ramorgan2,290397861.0,32
58466.03599999999,i,29.681,5.4808,4096,0.087,33.215,1.806,144.0,105.3,1.0,1787.89,719.11,802852,16,5806937,NoisyTemplate,,05/01/20 11:31:58,ramorgan2,285344731.0,32
58468.163,i,19.94,4.2209,4096,0.335,33.218,1.631,105.7,118.6,0.98,259.82,1258.67,803618,33,5766978,NoisyTemplate,,05/01/20 11:39:28,ramorgan2,285953348.0,33
58483.092,g,14.035,2.3697,4608,0.313,32.935,2.059,33.9,35.5,1.07,444.49,885.8,807629,20,5888158,NoisyTemplate,,05/01/20 11:36:36,ramorgan2,290397142.0,33
58482.112,g,8.478,2.8854,4097,0.305,32.946,2.62,32.9,38.0,1.04,454.77,700.66,807318,9,5877975,NoisyTemplate,,05/01/20 11:48:17,ramorgan2,289734747.0,34
58482.112,g,13.682,2.978,4096,0.48,32.946,2.62,32.9,38.0,1.04,762.87,764.32,807318,9,5877976,NoisyTemplate,,05/07/20 13:16:20,ramorgan2,289734761.0,35
58482.112,g,10.887,3.0541,4096,0.38,32.946,2.62,32.9,38.0,1.04,789.23,862.54,807318,9,5880683,NoisyTemplate,,05/07/20 13:08:06,ramorgan2,289734787.0,35
58482.112,g,12.303,2.6728,4096,0.312,32.946,2.62,32.9,38.0,1.04,760.65,3681.74,807318,9,5880165,NoisyTemplate,,05/07/20 13:16:53,ramorgan2,289735866.0,35
58377.312999999995,g,50.964,6.2287,12288,0.875,31.62,3.484,19.8,8.3,1.06,687.05,462.16,774326,19,5823063,NoisyTemplate,,05/07/20 13:09:50,ramorgan2,286915453.0,35
58483.092000000004,g,19.418,2.4175,4096,0.12,32.935,2.059,33.9,35.5,1.07,725.51,1289.17,807629,20,5871793,NoisyTemplate,,05/07/20 13:09:36,ramorgan2,290398698.0,35
58483.092000000004,g,5.1788,2.2319,4097,0.06,32.935,2.059,33.9,35.5,1.07,233.03,705.43,807629,20,5888172,NoisyTemplate,,05/08/20 12:26:29,ramorgan2,290396490.0,36
58466.03599999999,i,25.62,5.9806,4096,0.46,33.224000000000004,1.872,151.2,100.5,0.9,1828.99,2387.18,802852,3,5797916,NoisyTemplate,,05/07/20 13:19:35,ramorgan2,285349245.0,36
58468.163,i,20.796,4.2028,4096,0.203,33.218,1.631,105.7,118.6,0.98,49.77,1671.4,803618,33,5774467,NoisyTemplate,,05/07/20 13:32:28,ramorgan2,285953434.0,37
58371.28599999999,g,16.153,4.2734,4096,0.31,31.646,2.293,21.0,12.1,1.04,876.06,724.94,771549,9,5460500,NoisyTemplate,,05/07/20 13:30:15,ramorgan2,264179157.0,37
58468.163,i,26.488000000000003,5.4868,4096,0.35,33.218,1.631,105.7,118.6,0.98,632.32,3911.91,803618,33,5795740,NoisyTemplate,,05/08/20 12:28:48,ramorgan2,285954302.0,38
58482.112,g,12.93,2.8132,4096,0.498,32.946,2.62,32.9,38.0,1.04,751.62,2304.72,807318,9,5879549,NoisyTemplate,,05/08/20 12:27:06,ramorgan2,289735434.0,38
58468.163,i,18.896,4.0002,4096,0.41,33.218,1.631,105.7,118.6,0.98,1649.42,1755.56,803618,33,5804665,NoisyTemplate,,05/07/20 13:56:10,ramorgan2,285953451.0,38
58482.112,g,22.903000000000002,3.6656,4096,0.535,32.946,2.62,32.9,38.0,1.04,101.31,1839.56,807318,9,5870903,NoisyTemplate,,05/08/20 12:30:38,ramorgan2,289735224.0,39
58468.163,i,23.825,4.3127,4096,0.3,33.218,1.631,105.7,118.6,0.98,1851.41,3686.51,803618,33,5794203,NoisyTemplate,,05/08/20 12:31:33,ramorgan2,285954249.0,39
58468.163,i,18.381,4.1868,4096,0.02,33.218,1.631,105.7,118.6,0.98,359.46,3985.1,803618,33,5874659,NoisyTemplate,,05/08/20 12:36:02,ramorgan2,285953858.0,40
58483.100999999995,g,10.904000000000002,2.2531,4096,0.3,32.942,2.26,33.9,32.7,1.07,430.75,1459.38,807631,20,5868700,NoisyTemplate,,05/08/20 12:44:56,ramorgan2,290598934.0,41
58409.325,i,20.959,7.2561,4097,0.688,31.713,1.834,49.0,26.8,1.05,206.26,3707.54,784709,42,5521675,NoisyTemplate,,05/12/20 12:19:04,ramorgan2,269186098.0,41
58468.045,z,57.967,11.936,4096,0.595,32.925,2.031,173.3,184.9,0.95,888.7,413.64,803527,34,5791483,NoisyTemplate,,05/08/20 12:46:36,ramorgan2,285829242.0,41
58483.164000000004,r,15.804,3.3474,4096,0.465,33.069,2.194,56.7,53.3,0.99,1595.16,1779.9,807647,51,5884401,NoisyTemplate,,05/08/20 12:48:17,ramorgan2,290443934.0,41
58483.100999999995,g,13.544,2.271,4096,0.37,32.942,2.26,33.9,32.7,1.07,1085.69,1762.37,807631,20,5883498,NoisyTemplate,,05/08/20 12:49:54,ramorgan2,290599592.0,41
58483.100999999995,g,10.748,2.4399,4096,0.42,32.942,2.26,33.9,32.7,1.07,1263.99,308.5,807631,20,5885876,NoisyTemplate,,05/08/20 12:50:38,ramorgan2,290597232.0,41
58468.172,i,16.246,4.6237,4096,0.35,33.228,1.828,102.4,98.2,1.05,1169.74,3015.71,803620,35,5861131,NoisyTemplate,,05/12/20 12:19:34,ramorgan2,286124265.0,42
58469.162000000004,i,28.685,6.45,4096,0.31,33.218,1.8419999999999999,160.5,105.1,0.99,562.89,2708.17,803965,50,5805670,NoisyTemplate,,05/08/20 12:55:04,ramorgan2,286277912.0,42
58390.002,g,17.377,4.1408,4610,0.35,31.608,1.9,25.5,10.4,0.96,960.54,3509.05,778723,57,5503875,NoisyTemplate,,05/08/20 12:55:06,ramorgan2,267674515.0,42
58483.101,g,13.101,2.4435,4096,0.463,32.942,2.26,33.9,32.7,1.07,1676.62,3047.47,807631,20,5885909,NoisyTemplate,,05/12/20 12:21:15,ramorgan2,290602901.0,42
58483.100999999995,g,11.398,2.3093,4096,0.35700000000000004,32.942,2.26,33.9,32.7,1.07,1163.68,3574.77,807631,20,5885919,NoisyTemplate,,05/15/20 12:28:12,ramorgan2,290603611.0,43
58482.09099999999,g,10.612,2.6046,4096,0.3,32.964,2.364,33.8,36.5,1.03,530.87,3726.89,807313,52,5889748,NoisyTemplate,,05/12/20 12:27:32,ramorgan2,289225525.0,43
58468.045,z,57.839,13.5,4096,0.35200000000000004,32.925,2.031,173.3,184.9,0.95,948.3,386.56,803527,34,5791485,NoisyTemplate,,05/12/20 12:46:35,ramorgan2,285829222.0,44
58468.045,z,44.71100000000001,10.736,4096,0.49,32.925,2.031,173.3,184.9,0.95,868.32,2197.35,803527,34,5791387,NoisyTemplate,,05/12/20 12:48:52,ramorgan2,285829781.0,44
58468.172,i,23.059,4.7149,4096,0.475,33.228,1.828,102.4,98.2,1.05,1572.73,3699.16,803620,35,5892936,NoisyTemplate,,05/12/20 12:46:50,ramorgan2,286124366.0,44
58468.172,i,23.341,4.6788,4096,0.557,33.228,1.828,102.4,98.2,1.05,468.76,3661.65,803620,35,5800680,NoisyTemplate,,05/12/20 12:40:15,ramorgan2,286124401.0,44
58468.172,i,24.20300000000001,5.1391,4096,0.495,33.228,1.828,102.4,98.2,1.05,1754.54,3594.7,803620,35,5807042,NoisyTemplate,,05/12/20 12:47:02,ramorgan2,286124429.0,44
58482.167,r,12.819,2.5637,4096,0.365,33.089,1.9380000000000002,48.7,49.2,1.04,1076.82,173.13,807332,52,5882432,NoisyTemplate,,05/20/20 09:56:51,ramorgan2,289804472.0,45
58429.281,r,25.122,7.1018,4608,0.37,31.763,2.189,40.3,22.7,0.97,933.12,957.24,791738,45,5562630,NoisyTemplate,,05/27/20 19:17:07,ramorgan2,271914237.0,45
58483.100999999995,g,15.890999999999998,2.2954,4096,0.385,32.942,2.26,33.9,32.7,1.07,1150.38,2273.62,807631,20,5885390,NoisyTemplate,,05/27/20 20:15:58,ashandonay,290601525.0,46
58468.172,i,21.829,4.6781,4096,0.221,33.228,1.828,102.4,98.2,1.05,435.89,2532.32,803620,35,5896063,NoisyTemplate,,06/03/20 00:44:31,ramorgan2,286124144.0,46
58483.100999999995,g,11.209000000000001,2.3668,4096,0.485,32.942,2.26,33.9,32.7,1.07,1043.63,64.54,807631,20,5885865,NoisyTemplate,,05/27/20 19:59:12,ashandonay,290596756.0,46
58483.100999999995,g,16.441,2.5306,4096,0.435,32.942,2.26,33.9,32.7,1.07,1362.29,2441.76,807631,20,5885394,NoisyTemplate,,05/27/20 20:30:52,ashandonay,290602400.0,46
58483.100999999995,g,14.069,2.4735,4096,0.243,32.942,2.26,33.9,32.7,1.07,1188.73,1288.35,807631,20,5883902,NoisyTemplate,,05/27/20 13:10:39,ramorgan2,290598552.0,47
58483.100999999995,g,11.894,2.4675,4096,0.37,32.942,2.26,33.9,32.7,1.07,542.69,3124.34,807631,20,5885921,NoisyTemplate,,05/27/20 13:11:12,ramorgan2,290603682.0,47
58483.101,g,11.809,2.29,4096,0.355,32.942,2.26,33.9,32.7,1.07,560.21,2303.3,807631,20,5885906,NoisyTemplate,,05/27/20 19:00:24,ramorgan2,290601720.0,47
58483.101,g,12.828,2.5287,4096,0.315,32.942,2.26,33.9,32.7,1.07,1331.21,354.61,807631,20,5873775,NoisyTemplate,,05/27/20 18:58:34,ramorgan2,290597301.0,47
58468.172,i,27.656999999999996,5.3689,4096,0.37,33.228,1.828,102.4,98.2,1.05,188.32,766.17,803620,35,5800646,NoisyTemplate,,05/27/20 21:04:11,ashandonay,286123605.0,48
58482.167,r,12.332,2.467,4096,0.537,33.089,1.9380000000000002,48.7,49.2,1.04,1130.74,4008.23,807332,52,5878895,NoisyTemplate,,05/27/20 20:18:16,ashandonay,289815158.0,48
58469.162000000004,i,24.971999999999998,6.1304,4096,0.33,33.218,1.8419999999999999,160.5,105.1,0.99,1197.9,1950.91,803965,50,5805668,NoisyTemplate,,05/27/20 21:03:54,ashandonay,286277881.0,48
58468.045,z,48.213,11.380999999999998,4096,0.42,32.925,2.031,173.3,184.9,0.95,1680.81,1142.59,803527,34,5789146,NoisyTemplate,,06/01/20 20:47:06,ashandonay,285829470.0,48
58483.100999999995,g,11.345999999999998,2.235,4096,0.392,32.942,2.26,33.9,32.7,1.07,859.42,2060.87,807631,20,5885903,NoisyTemplate,,05/27/20 21:05:35,ashandonay,290600830.0,48
58483.100999999995,g,14.493,2.5352,4096,0.23,32.942,2.26,33.9,32.7,1.07,1131.01,3476.73,807631,20,5867330,NoisyTemplate,,05/27/20 20:48:30,ashandonay,290603492.0,48
58482.167,r,11.295,2.6801,4096,0.341,33.089,1.9380000000000002,48.7,49.2,1.04,1602.47,3628.47,807332,52,5880348,NoisyTemplate,,05/27/20 20:19:06,ashandonay,289815013.0,48
58483.101,g,9.0129,2.2484,4096,0.015,32.942,2.26,33.9,32.7,1.07,343.9,1982.95,807631,20,5867319,NoisyTemplate,,05/29/20 12:06:33,tabbutt,290600459.0,49
58482.09099999999,g,22.747,3.901,4608,0.337,32.964,2.364,33.8,36.5,1.03,611.5,438.18,807313,52,5873288,NoisyTemplate,,05/29/20 11:49:16,ramorgan2,289222746.0,49
58468.172,i,21.938,4.466,4096,0.397,33.228,1.828,102.4,98.2,1.05,1522.1,3076.53,803620,35,5800676,NoisyTemplate,,05/29/20 12:11:12,tabbutt,286124279.0,49
58468.172,i,20.648000000000003,4.6156,4096,0.327,33.228,1.828,102.4,98.2,1.05,1422.03,3953.22,803620,35,5806712,NoisyTemplate,,05/29/20 12:11:51,tabbutt,286124292.0,49
58482.09099999999,g,11.039,2.4346,4096,0.49,32.964,2.364,33.8,36.5,1.03,1485.99,39.85,807313,52,5872922,NoisyTemplate,,05/29/20 12:06:49,tabbutt,289221930.0,49
58468.172,i,22.488000000000003,5.0796,4096,0.345,33.228,1.828,102.4,98.2,1.05,998.32,1887.33,803620,35,5800662,NoisyTemplate,,07/10/20 10:19:04,tabbutt,286123936.0,49
58468.172,i,22.116,4.7089,4096,0.305,33.228,1.828,102.4,98.2,1.05,1043.71,2450.71,803620,35,5800672,NoisyTemplate,,06/01/20 20:46:30,ashandonay,286124108.0,50
58468.045,z,51.011,12.113,4096,0.457,32.925,2.031,173.3,184.9,0.95,1298.65,526.19,803527,34,5793598,NoisyTemplate,,05/27/20 21:10:01,ramorgan2,285829299.0,50
58468.045,z,51.354,10.782,4096,0.595,32.925,2.031,173.3,184.9,0.95,1440.35,3907.15,803527,34,5790973,NoisyTemplate,,05/27/20 21:11:14,ashandonay,285830324.0,50
58469.162000000004,i,25.941999999999997,6.2632,4096,0.35,33.218,1.8419999999999999,160.5,105.1,0.99,1636.9,2979.39,803965,50,5899401,NoisyTemplate,,06/01/20 20:46:56,ashandonay,286277925.0,50
58483.100999999995,g,11.418,2.272,4096,0.308,32.942,2.26,33.9,32.7,1.07,806.46,2318.32,807631,20,5867321,NoisyTemplate,,05/27/20 21:09:21,ashandonay,290601795.0,50
58438.285,g,18.995,3.4564,4096,0.35200000000000004,31.587,1.887,20.3,10.2,1.0,1719.48,3912.38,794576,14,5734239,NoisyTemplate,,05/27/20 19:26:40,ramorgan2,283392567.0,51
58481.125,g,11.867,3.2989,4096,0.19,32.95,2.932,35.3,35.5,0.96,416.11,4051.19,807030,32,5896431,NoisyTemplate,,05/27/20 19:08:00,ramorgan2,288840792.0,51
