MJD,FLT,FLUXCAL,FLUXCALERR,PHOTFLAG,PHOTPROB,ZPFLUX,PSF,SKYSIG,SKYSIG_T,GAIN,XPIX,YPIX,EXPNUM,CCDNUM,SNID,ACTION,COMMENT,TIME,USER,OBJID_COPY,BATCH
58458.09,g,73.743,7.2625,4096,0.61,31.584,3.526,19.8,9.6,1.02,1708.01,2282.71,800087,50,5699326,Marginal,,04/13/20 21:57:37,ramorgan2,281729194.0,12
58463.122,z,226.04,16.567999999999998,12288,0.87,31.44400000000001,1.969,72.7,54.2,0.94,1407.8,2194.12,801885,11,5721061,Marginal,,04/14/20 12:08:04,ramorgan2,283775285.0,12
58455.179000000004,r,101.91,8.4416,12288,0.9079999999999999,31.741,2.697,29.8,15.8,0.99,1227.88,1431.17,799016,25,5693611,Marginal,,04/14/20 12:04:00,ramorgan2,280294291.0,12
58431.281,g,41.39100000000001,5.6617,12288,0.8059999999999999,31.646,2.823,20.4,11.9,0.86,786.66,554.11,792524,7,5575330,Marginal,,04/13/20 21:57:00,ramorgan2,272898475.0,12
58480.166,z,49.217,11.856,4096,0.428,32.981,2.321,162.9,186.6,0.95,806.64,2552.89,806762,40,5862320,Marginal,,04/13/20 22:05:28,ramorgan2,288444555.0,13
58409.348,i,73.372,8.896,12288,0.743,31.711,2.079,50.7,29.0,1.02,1860.94,4009.0,784725,15,5524601,Marginal,,04/13/20 22:09:53,ramorgan2,269253137.0,14
58466.05,i,31.43,5.5892,4096,0.4,33.232,2.005,120.9,97.6,0.94,1365.52,3854.86,802855,18,5794344,Marginal,,04/14/20 12:07:48,ramorgan2,285324328.0,14
58454.12,r,104.07,4.6573,12288,0.98,31.764,1.8619999999999999,29.2,17.2,1.04,1177.14,1893.76,798602,6,5739238,Marginal,,04/14/20 12:13:49,ramorgan2,283607472.0,14
58438.179000000004,i,173.57,10.042,12288,0.84,31.693,1.848,67.8,29.7,0.95,872.32,3132.83,794501,39,5640914,Marginal,,04/14/20 12:15:34,ramorgan2,273552898.0,15
58401.113,g,85.3,5.6771,12288,0.963,31.563000000000002,2.7680000000000002,20.5,10.3,1.0,712.16,3573.08,782011,14,5515879,Marginal,,04/14/20 12:13:22,ramorgan2,268484126.0,15
58466.05,i,32.152,5.6073,4096,0.315,33.232,2.005,120.9,97.6,0.94,1578.74,1659.52,802855,18,5767722,Marginal,,04/15/20 13:10:24,ramorgan2,285324066.0,15
58379.373,g,1737.5,10.470999999999998,12288,0.977,31.59,3.188,23.2,13.4,0.96,1131.81,3087.24,775192,32,5510106,Marginal,,04/14/20 12:13:41,ramorgan2,266345338.0,15
58454.12,r,47.897,4.8348,12288,0.943,31.764,1.8619999999999999,29.2,17.2,1.04,639.45,2423.61,798602,6,5739254,Marginal,,04/15/20 13:13:19,ramorgan2,283607504.0,15
58483.194,g,28.031,4.1268,4096,0.602,31.570999999999998,2.3369999999999997,19.1,8.8,1.06,1646.82,3015.67,807662,19,5865053,Marginal,,04/15/20 13:18:15,ramorgan2,290565637.0,16
58481.073,g,28.844,6.1746,4096,0.422,31.593000000000004,2.612,19.9,19.5,1.03,214.28,2058.78,807007,8,5864089,Marginal,,04/14/20 15:30:05,ramorgan2,288507416.0,16
58377.223,g,759.63,11.575,12288,0.95,31.644,2.27,19.9,9.9,1.02,772.18,2332.21,774264,50,5482814,Marginal,,04/14/20 15:26:18,ramorgan2,265733711.0,16
58453.11900000001,g,27.488000000000003,4.1675,4096,0.33,31.61,1.7690000000000001,20.2,8.6,1.06,1599.02,2108.72,798224,19,5635336,Marginal,,04/15/20 13:11:37,ramorgan2,277352296.0,16
58380.304000000004,i,253.61,14.568,12288,0.8,31.706999999999997,1.8869999999999998,57.5,23.7,0.99,861.4,3288.99,775521,48,5494037,Marginal,,04/15/20 13:16:23,ramorgan2,266876672.0,17
58375.388,r,43.784,6.9562,4096,0.40700000000000003,31.755,2.367,32.9,17.7,0.98,1014.92,254.49,773433,40,5474786,Marginal,,04/15/20 13:15:56,ramorgan2,265421191.0,17
58379.376,g,109.34,6.6026,12288,0.93,31.619,2.892,23.7,10.8,0.9,691.1,605.77,775194,5,5512228,Marginal,,04/17/20 11:06:11,ramorgan2,266349526.0,17
58480.166,z,38.146,10.807,4096,0.255,32.981,2.3209999999999997,162.9,186.6,0.95,1759.32,939.99,806762,40,5798262,Marginal,,04/15/20 13:25:12,ramorgan2,288444438.0,18
58428.13400000001,i,62.098,9.1715,4096,0.68,31.677,2.053,54.7,22.5,0.98,648.64,2346.84,791245,8,5825476,Marginal,,04/15/20 13:25:27,ramorgan2,287045382.0,18
58380.33,r,50.121,7.9738,4096,0.6629999999999999,31.766,3.0589999999999997,33.6,14.5,1.0,625.02,4048.14,775539,46,5495592,Marginal,,04/15/20 13:24:26,ramorgan2,267066732.0,18
58430.053,g,58.874,5.8427,4096,0.507,31.591,2.446,24.6,9.8,0.86,1191.35,935.09,791986,3,5546712,Marginal,,04/17/20 11:26:27,ramorgan2,271247414.0,19
58457.324,g,93.814,8.4157,12288,0.885,31.617,3.662,21.0,9.7,0.95,1324.15,1584.8,799856,48,5708928,Marginal,,04/17/20 11:13:49,ramorgan2,280993094.0,19
58455.179,r,58.077,6.8041,4096,0.597,31.741,2.697,29.8,15.8,0.99,375.38,2283.96,799016,25,5693613,Marginal,,04/17/20 11:08:57,ramorgan2,280294303.0,19
58377.223,g,29.414,4.0571,12288,0.94,31.644,2.27,19.9,9.9,1.02,1653.53,3177.46,774264,50,5482818,Marginal,,04/17/20 11:18:02,ramorgan2,265733749.0,20
58431.328,r,44.971,6.934,12288,0.706,31.763,2.513,33.3,15.3,1.02,523.28,109.92,792555,21,5574138,Marginal,,04/17/20 11:21:00,ramorgan2,272813710.0,20
58452.172,g,70.83,3.7975,12288,0.98,31.607,1.795,22.7,10.5,0.92,983.59,4049.1,797879,40,5664090,Marginal,,04/17/20 21:27:08,ramorgan2,277036072.0,21
58480.147,z,59.298,12.818,4096,0.5820000000000001,32.982,2.148,153.5,185.5,0.96,1229.18,3576.41,806758,53,5905903,Marginal,,04/17/20 11:28:00,ramorgan2,288384499.0,21
58410.34,g,95.51299999999999,6.907,12288,0.917,31.615,2.842,24.4,12.4,0.84,1879.09,3327.35,785125,60,5530954,Marginal,,04/17/20 21:22:40,ramorgan2,269543096.0,22
58462.14,i,89.523,9.0345,12288,0.88,31.70300000000001,2.287,46.2,24.2,0.98,1711.61,1734.85,801499,57,5726507,Marginal,,04/17/20 21:22:23,ramorgan2,283074266.0,22
58419.251,z,88.259,16.971,4096,0.41200000000000003,31.412,1.725,95.2,33.2,0.96,72.31,2704.39,788183,19,5496396,Marginal,,04/17/20 21:18:54,ramorgan2,271011146.0,22
58459.07,i,142.65,8.4798,12288,0.93,31.712,1.952,53.3,24.5,1.02,920.09,2635.96,800386,17,5696315,Marginal,,04/17/20 21:29:24,ramorgan2,281640531.0,23
58437.21599999999,r,139.48,5.7567,12288,0.96,31.72300000000001,1.832,38.6,15.1,1.03,1914.84,720.21,794135,54,5685439,Marginal,,04/23/20 13:02:01,ramorgan2,281133181.0,23
58462.14,i,68.222,8.7299,12288,0.897,31.70300000000001,2.287,46.2,24.2,0.98,539.28,376.51,801499,57,5727181,Marginal,,04/17/20 21:32:35,ramorgan2,283074212.0,23
58437.21599999999,r,204.98,5.9263,12800,0.9079999999999999,31.72300000000001,1.8319999999999999,38.6,15.1,1.03,1819.59,3944.67,794135,54,5715401,Marginal,,04/17/20 21:44:36,ramorgan2,281133292.0,24
58481.1,g,14.794,2.5584,4096,0.37799999999999995,32.963,2.417,35.3,40.8,1.04,1614.63,3117.67,807024,26,5869991,Marginal,,04/17/20 21:41:31,ramorgan2,288826310.0,24
58419.1,i,87.104,12.251,4096,0.528,31.636,2.002,71.2,25.6,0.97,342.33,1137.28,788088,11,5555951,Marginal,,04/28/20 18:47:44,ramorgan2,270689359.0,26
58460.28,g,218.46,10.682,12288,0.906,31.32,3.067,21.4,9.0,1.0,114.36,1495.43,800874,14,5755366,Marginal,,04/23/20 13:06:57,ramorgan2,284381848.0,26
58460.313,g,48.857,4.4038,12288,0.87,31.606,2.191,20.0,13.4,1.01,1667.71,342.36,800896,44,5712088,Marginal,,04/23/20 13:06:22,ramorgan2,282303699.0,26
58409.359,i,40.946,9.2396,4096,0.527,31.722,2.005,53.8,23.6,1.02,625.72,1287.49,784733,47,5525359,Marginal,,04/23/20 13:12:48,ramorgan2,269275934.0,26
58466.03599999999,i,22.597,5.4678,4096,0.32,33.225,1.815,144.1,103.7,0.99,1196.71,4031.6,802852,19,5774605,Marginal,,04/23/20 13:05:37,ramorgan2,285279216.0,26
58482.103,g,14.326,2.515,4096,0.147,32.944,2.233,33.0,32.7,1.07,226.77,4010.53,807316,17,5899627,Marginal,,04/23/20 13:10:21,ramorgan2,289525407.0,27
58482.103,g,16.558,2.3395,4096,0.38,32.944,2.233,33.0,32.7,1.07,1395.48,376.91,807316,17,5875932,Marginal,,04/23/20 13:08:36,ramorgan2,289519896.0,27
58376.234,r,121.49,9.2208,12288,0.885,31.757,2.677,35.8,21.7,1.01,1506.92,825.08,773749,43,5548684,Marginal,,04/23/20 13:11:05,ramorgan2,286584659.0,27
58419.136,i,88.695,11.594,4096,0.33,31.7,1.694,77.1,25.4,0.92,534.98,3968.66,788111,38,5567696,Marginal,,04/23/20 13:13:51,ramorgan2,270774856.0,28
58410.34,g,157.73,7.6332,12288,0.89,31.615,2.842,24.4,12.4,0.84,233.67,3807.98,785125,60,5530955,Marginal,,04/23/20 13:16:37,ramorgan2,269543098.0,28
58410.083,z,166.41,22.21,12288,0.84,31.482,2.117,90.1,63.2,0.99,1231.27,1285.68,784960,50,5569675,Marginal,,04/23/20 13:17:38,ramorgan2,269360355.0,28
58458.288,g,65.02,4.8841,12288,0.963,31.635,2.576,19.1,10.4,1.03,1107.24,2453.84,800152,43,5780103,Marginal,,04/23/20 13:17:13,ramorgan2,284464951.0,28
58452.172,g,101.86,3.9794,12800,0.97,31.607,1.795,22.7,10.5,0.92,1172.35,3222.85,797879,40,5664077,Marginal,,04/23/20 13:25:42,ramorgan2,277036108.0,29
58453.03400000001,g,37.074,3.5897,12288,0.815,31.655,1.74,22.7,11.1,1.04,425.34,1715.7,798168,26,5650132,Marginal,,04/23/20 13:21:37,ramorgan2,278380695.0,29
58455.097,r,38.823,6.3107,12288,0.727,31.759,2.617,29.5,14.0,0.99,1979.03,3629.4,798966,55,5672616,Marginal,,04/23/20 13:22:07,ramorgan2,280364195.0,29
58480.147,z,41.691,10.941,4096,0.44,32.982,2.148,153.5,185.5,0.96,1529.54,2052.69,806758,53,5860365,Marginal,,04/23/20 13:20:47,ramorgan2,288384257.0,29
58460.313,g,412.07,7.2307,12288,0.945,31.606,2.191,20.0,13.4,1.01,1493.1,3952.87,800896,44,5712123,Marginal,,04/23/20 13:25:37,ramorgan2,282303982.0,29
58454.17,r,37.892,5.1054,12288,0.967,31.739,2.123,29.5,15.7,1.04,847.73,1326.11,798635,6,5673192,Marginal,,04/23/20 13:29:44,ramorgan2,280409309.0,30
58482.103,g,14.052,2.2933,4096,0.493,32.944,2.233,33.0,32.7,1.07,1618.71,388.18,807316,17,5879245,Marginal,,04/23/20 13:31:05,ramorgan2,289519940.0,30
58460.115999999995,r,89.62299999999998,5.4517,12288,0.919,31.688000000000002,1.895,30.5,14.7,1.05,1745.44,370.53,800769,49,5717570,Marginal,,04/28/20 18:46:59,ramorgan2,282595344.0,31
58480.095,g,89.36200000000002,7.0009,12288,0.94,31.625,2.745,23.7,11.4,0.88,1555.25,3846.41,806724,38,5787325,Marginal,,04/28/20 18:50:15,ramorgan2,288338991.0,31
58437.225,i,58.43899999999999,9.4792,12288,0.897,31.706,1.746,67.8,27.6,0.92,1658.7,1995.46,794142,38,5582785,Marginal,,04/28/20 18:49:41,ramorgan2,273323654.0,31
58456.066,r,58.998999999999995,7.5484,12288,0.835,31.761999999999997,2.998,30.3,13.9,1.01,441.75,3185.47,799308,29,5678626,Marginal,,04/28/20 18:45:17,ramorgan2,280750584.0,31
58468.163,i,19.373,3.9882,4096,0.15,33.218,1.631,105.7,118.6,0.98,116.66,2496.91,803618,33,5767660,Marginal,,05/01/20 11:41:53,ramorgan2,285953663.0,32
58452.182,r,50.989,4.3625,4096,0.518,31.752,1.449,33.3,15.0,1.02,484.12,3791.12,797886,35,5634615,Marginal,,05/01/20 11:40:17,ramorgan2,277059300.0,32
58468.163,i,21.763,4.0311,4096,0.468,33.218,1.631,105.7,118.6,0.98,72.07,3831.84,803618,33,5802448,Marginal,,05/01/20 11:27:08,ramorgan2,285953927.0,32
58468.163,i,24.409,4.3567,4096,0.418,33.218,1.631,105.7,118.6,0.98,1970.13,1791.75,803618,33,5870861,Marginal,,05/01/20 11:43:03,ramorgan2,285953460.0,32
58409.371,i,444.64,12.667,12288,0.905,31.722,2.109,57.8,25.6,0.95,1144.99,107.08,784741,56,5565023,Marginal,,05/01/20 11:30:35,ramorgan2,269307842.0,32
58466.03599999999,i,31.844,5.8089,4096,0.51,33.215,1.806,144.0,105.3,1.0,1821.58,1922.4,802852,16,5777525,Marginal,,05/01/20 11:37:34,ramorgan2,285344806.0,33
58454.264,g,36.936,4.9231,4096,0.55,31.577,1.953,20.5,11.6,0.86,25.41,1809.3,798700,3,5667236,Marginal,,05/01/20 11:36:44,ramorgan2,279091847.0,33
58437.178,i,43.083999999999996,8.8444,4096,0.382,31.688000000000002,1.777,62.1,22.8,1.04,1235.69,3501.03,794109,29,5618729,Marginal,,05/07/20 13:08:45,ramorgan2,273211554.0,33
58437.076,i,78.32600000000002,10.294,4096,0.6579999999999999,31.684,1.714,75.0,25.9,1.02,31.25,1392.28,794040,47,5636124,Marginal,,05/01/20 11:35:56,ramorgan2,273039011.0,33
58451.298,r,181.57,5.9151,12288,0.975,31.744,1.46,44.8,14.1,0.98,191.64,3028.89,797586,14,5628359,Marginal,,05/01/20 11:44:40,ramorgan2,276854511.0,34
58468.163,i,31.714,4.1933,4096,0.433,33.218,1.631,105.7,118.6,0.98,271.96,4015.59,803618,33,5794185,Marginal,,05/01/20 11:47:19,ramorgan2,285953831.0,34
58451.092,r,1249.3,6.5782,12800,0.99,31.766,1.529,35.9,15.3,0.94,552.58,3616.11,797445,39,5635944,Marginal,,05/01/20 11:54:12,ramorgan2,277165920.0,34
58438.059,i,121.88,12.15,12288,0.7979999999999999,31.705,1.84,63.3,27.0,0.96,514.94,2821.4,794427,24,5585625,Marginal,,05/01/20 11:47:24,ramorgan2,273543612.0,34
58431.338,g,91.262,4.237,12288,0.888,31.652,2.142,19.1,9.9,1.03,1344.47,2384.39,792561,52,5713047,Marginal,,05/07/20 13:26:10,ramorgan2,272958600.0,35
58453.21,g,30.058000000000003,5.1103,4096,0.305,31.59,2.012,19.7,9.8,0.92,1795.62,1217.23,798286,1,5653111,Marginal,,05/12/20 12:19:12,ramorgan2,278595469.0,35
58451.333,r,161.4,6.9798,12288,0.8420000000000001,31.755,1.519,45.6,13.5,0.93,1932.55,3191.34,797611,1,5647980,Marginal,,05/07/20 13:16:40,ramorgan2,278265268.0,35
58401.059,i,91.048,11.874,12288,0.72,31.663,2.397,59.3,27.3,1.02,1087.85,2104.64,781975,43,5482302,Marginal,,05/07/20 13:21:53,ramorgan2,292564999.0,36
58450.136,g,23.41,3.2456,4096,0.47,31.622,1.662,20.2,8.8,0.9,1679.7,3725.51,797097,11,5759532,Marginal,,05/07/20 13:22:44,ramorgan2,284550699.0,36
58376.31400000001,g,27.321,4.4206,4096,0.605,31.648000000000003,2.51,19.9,9.4,0.93,455.87,2451.06,773800,18,5476970,Marginal,,05/07/20 13:23:41,ramorgan2,265517769.0,36
58380.334,g,24.737,5.0495,4096,0.455,31.666,2.782,20.4,9.8,1.04,601.64,666.88,775541,22,5496136,Marginal,,05/07/20 13:31:22,ramorgan2,267161658.0,37
58431.288,g,110.21,6.2001,12288,0.9,31.63,2.804,22.1,9.5,0.96,1093.29,935.32,792529,37,5574707,Marginal,,05/07/20 13:53:34,ramorgan2,272902735.0,37
58431.288,g,131.47,6.5361,12288,0.865,31.63,2.804,22.1,9.5,0.96,1878.25,1355.24,792529,37,5574568,Marginal,,05/07/20 13:33:20,ramorgan2,272902737.0,37
58468.163,i,18.206,4.1888,4096,0.245,33.218,1.631,105.7,118.6,0.98,1097.86,106.08,803618,33,5862649,Marginal,,05/07/20 13:33:46,ramorgan2,285953150.0,37
58431.254,r,32.404,5.7594,4096,0.39,31.757,2.232,32.9,18.0,0.92,1375.11,978.89,792505,58,5596269,Marginal,,05/07/20 13:48:13,ramorgan2,272790842.0,37
58483.092,g,15.37,2.2638,4096,0.277,32.935,2.059,33.9,35.5,1.07,872.41,616.07,807629,20,5872791,Marginal,,05/07/20 13:52:59,ramorgan2,290396086.0,37
58465.182,g,60.787,3.7549,12288,0.91,31.663,1.949,19.2,12.3,0.93,124.13,229.49,802601,56,5706972,Marginal,,05/08/20 12:23:07,ramorgan2,285069164.0,38
58468.163,i,25.017,4.1031,4096,0.375,33.218,1.631,105.7,118.6,0.98,1049.3,1755.41,803618,33,5794166,Marginal,,05/08/20 12:23:02,ramorgan2,285953450.0,38
58440.3,r,77.176,6.7881,12288,0.85,31.75,2.436,33.6,18.0,0.99,973.09,2305.14,795379,51,5744166,Marginal,,05/08/20 12:27:17,ramorgan2,283896750.0,38
58431.249,r,78.958,6.3801,12288,0.93,31.771,2.362,31.6,15.8,0.91,1853.23,4030.0,792502,3,5573120,Marginal,,05/08/20 12:33:49,ramorgan2,272815629.0,39
58437.225,i,5885.8,15.489,12800,0.99,31.706,1.746,67.8,27.6,0.92,401.63,2702.84,794142,38,5582788,Marginal,,05/08/20 12:30:45,ramorgan2,273323660.0,39
58375.285,r,45.43600000000001,5.085,12288,0.9329999999999999,31.759,1.9140000000000001,35.5,18.4,0.97,78.52,533.99,773361,24,5473042,Marginal,,05/08/20 12:35:31,ramorgan2,265303285.0,39
58379.375,g,34.345,6.2388,4096,0.483,31.605,2.951,22.5,9.6,1.03,289.46,926.37,775193,15,5512442,Marginal,,05/08/20 12:50:59,ramorgan2,266347395.0,39
58468.163,i,21.923000000000002,4.2101,4096,0.040999999999999995,33.218,1.631,105.7,118.6,0.98,227.19,1731.03,803618,33,5895882,Marginal,,05/08/20 12:35:22,ramorgan2,285953447.0,39
58438.09099999999,i,1211.3,16.185,12288,0.93,31.682,2.1959999999999997,67.4,27.7,0.92,699.38,78.48,794448,58,5674757,Marginal,,05/08/20 12:37:21,ramorgan2,273553285.0,40
58466.154,r,54.317,4.7989,4096,0.63,31.781,1.629,33.3,15.5,1.06,1549.29,2687.16,802916,22,5781614,Marginal,,05/08/20 12:45:55,ramorgan2,285506629.0,41
58468.172,i,23.31,4.8422,4096,0.295,33.228,1.828,102.4,98.2,1.05,307.7,2523.44,803620,35,5892858,Marginal,,05/08/20 12:49:33,ramorgan2,286124138.0,41
58379.375,g,97.679,7.3436,12288,0.92,31.603,3.095,23.4,10.8,0.92,619.9,1516.35,775193,1,5497775,Marginal,,05/08/20 12:50:06,ramorgan2,266357968.0,41
58482.09099999999,g,17.590999999999998,3.2046,4096,0.418,32.964,2.364,33.8,36.5,1.03,540.64,2018.98,807313,52,5878454,Marginal,,05/08/20 12:55:44,ramorgan2,289223928.0,42
58429.047999999995,r,69.277,8.105,12288,0.765,31.756999999999998,2.6439999999999997,37.2,15.9,1.01,507.12,1687.89,791587,29,5911093,Marginal,,05/08/20 12:54:00,ramorgan2,292489665.0,42
58450.335,i,64.806,8.275,4096,0.588,31.69400000000001,1.54,66.3,25.4,1.0,1007.2,3281.18,797229,37,5678993,Marginal,,05/12/20 12:26:18,ramorgan2,280416815.0,43
58409.28400000001,r,100.56,7.5366,12288,0.91,31.752,2.188,36.3,14.9,1.0,1277.31,731.4,784681,46,5518439,Marginal,,05/15/20 12:19:38,ramorgan2,269112170.0,43
58370.38400000001,g,17.474,3.6912,4096,0.425,31.634,2.053,18.2,12.8,1.03,584.27,4028.96,771202,6,5457637,Marginal,,05/12/20 12:39:28,ramorgan2,263498634.0,43
