MJD,FLT,FLUXCAL,FLUXCALERR,PHOTFLAG,PHOTPROB,ZPFLUX,PSF,SKYSIG,SKYSIG_T,GAIN,XPIX,YPIX,EXPNUM,CCDNUM,SNID,ACTION,COMMENT,TIME,USER,OBJID_COPY,BATCH
58482.15900000001,r,16.968,3.0785,4096,0.23,33.089,2.086,50.0,52.2,1.02,615.52,2291.93,807330,21,5891316,DarkSpotInTemplateCenter,,04/11/20 20:22:59,ramorgan2,289744841.0,5
58481.125,g,12.380999999999998,3.1297,4096,0.175,32.971,2.636,35.3,44.6,1.04,687.57,3637.07,807030,41,5880924,DarkSpotInTemplateCenter,,04/11/20 20:25:41,ramorgan2,289140737.0,6
58466.03599999999,i,30.735,5.2931,4096,0.688,33.244,1.784,142.7,102.2,1.02,1877.74,2032.26,802852,52,5803622,DarkSpotInTemplateCenter,,04/11/20 20:58:46,ramorgan2,285383039.0,7
58481.125,g,12.925999999999998,3.011,4096,0.385,32.971,2.636,35.3,44.6,1.04,516.88,1410.18,807030,41,5872179,DarkSpotInTemplateCenter,,04/13/20 13:17:19,ramorgan2,289133593.0,8
58481.15900000001,r,19.686,3.4755,4096,0.535,33.082,2.373,57.9,45.3,0.97,1285.08,2033.16,807039,24,5873414,DarkSpotInTemplateCenter,,04/11/20 21:04:33,ramorgan2,289247352.0,8
58466.03599999999,i,26.513,5.5042,4096,0.655,33.244,1.784,142.7,102.2,1.02,1221.7,57.76,802852,52,5891353,DarkSpotInTemplateCenter,,04/13/20 13:11:01,ramorgan2,285382872.0,8
58482.15900000001,r,18.719,2.8398,4096,0.57,33.089,2.086,50.0,52.2,1.02,1516.6,2264.2,807330,21,5878277,DarkSpotInTemplateCenter,,04/13/20 13:12:57,ramorgan2,289744810.0,8
58481.125,g,13.442,2.9006,4096,0.4320000000000001,32.971,2.636,35.3,44.6,1.04,254.48,1690.52,807030,41,5880888,DarkSpotInTemplateCenter,,04/13/20 16:35:21,ramorgan2,289134617.0,10
58482.15900000001,r,14.052,2.8101,4096,0.468,33.089,2.086,50.0,52.2,1.02,1729.78,3739.56,807330,21,5878280,DarkSpotInTemplateCenter,,04/13/20 16:42:41,ramorgan2,289746540.0,10
58468.04,z,45.06399999999999,11.058,4096,0.477,32.907,2.02,175.6,154.2,0.94,1855.72,50.11,803526,11,5789823,DarkSpotInTemplateCenter,,04/13/20 16:35:29,ramorgan2,285846649.0,10
58482.167,r,14.508,2.7448,4096,0.613,33.082,1.933,48.2,46.6,1.04,98.88,3029.25,807332,53,5874463,DarkSpotInTemplateCenter,,04/13/20 16:44:15,ramorgan2,289401244.0,11
58480.166,z,46.002,11.294,4096,0.433,32.981,2.321,162.9,186.6,0.95,126.17,698.68,806762,40,5862317,DarkSpotInTemplateCenter,,04/13/20 22:02:56,ramorgan2,288444422.0,12
58482.115999999995,g,12.909,2.8618,4096,0.105,32.961,2.395,36.0,37.0,0.89,1051.75,432.16,807319,10,5885869,DarkSpotInTemplateCenter,,04/13/20 18:15:44,ramorgan2,289255048.0,12
58466.05,i,40.272,6.9001,4096,0.462,33.232,2.005,120.9,97.6,0.94,2022.99,882.85,802855,18,5808994,DarkSpotInTemplateCenter,,04/14/20 12:04:06,ramorgan2,285324004.0,12
58480.166,z,40.467,11.173,4096,0.373,32.981,2.3209999999999997,162.9,186.6,0.95,1821.62,3415.96,806762,40,5862325,DarkSpotInTemplateCenter,,04/15/20 13:13:54,ramorgan2,288444718.0,13
58480.166,z,53.692,12.013,4096,0.442,32.981,2.3209999999999997,162.9,186.6,0.95,1037.12,1027.05,806762,40,5792036,DarkSpotInTemplateCenter,,04/14/20 12:07:33,ramorgan2,288444444.0,14
58480.166,z,41.678999999999995,11.462,4608,0.28300000000000003,32.981,2.3209999999999997,162.9,186.6,0.95,961.05,2165.09,806762,40,5793508,DarkSpotInTemplateCenter,,04/14/20 12:13:56,ramorgan2,288444527.0,14
58466.05,i,25.042,5.5363,4096,0.348,33.232,2.005,120.9,97.6,0.94,871.14,1944.86,802855,18,5807360,DarkSpotInTemplateCenter,,04/13/20 22:10:03,ramorgan2,285324102.0,14
58480.063,r,14.979,3.8075,4096,0.361,33.098,2.594,55.2,50.3,0.92,1068.03,2081.37,806707,38,5885222,DarkSpotInTemplateCenter,,04/17/20 11:26:34,ramorgan2,288201743.0,15
58480.166,z,53.292,11.998,4096,0.535,32.981,2.3209999999999997,162.9,186.6,0.95,927.69,1230.22,806762,40,5802490,DarkSpotInTemplateCenter,,04/14/20 12:10:37,ramorgan2,288444455.0,15
58480.166,z,49.247,11.619000000000002,4610,0.42,32.981,2.3209999999999997,162.9,186.6,0.95,1184.0,2283.45,806762,40,5792057,DarkSpotInTemplateCenter,,04/15/20 13:12:50,ramorgan2,288444535.0,15
58482.115999999995,g,13.682,2.8557,4096,0.02,32.961,2.395,36.0,37.0,0.89,242.58,760.7,807319,10,5871612,DarkSpotInTemplateCenter,,04/15/20 13:07:11,ramorgan2,289256104.0,16
58482.167,r,14.824000000000002,2.8895,4096,0.133,33.082,1.933,48.2,46.6,1.04,1544.2,621.81,807332,53,5878845,DarkSpotInTemplateCenter,,04/15/20 13:12:55,ramorgan2,289399171.0,16
58482.167,r,11.198,2.5046,4096,0.348,33.082,1.933,48.2,46.6,1.04,939.88,2357.32,807332,53,5874462,DarkSpotInTemplateCenter,,04/15/20 13:20:07,ramorgan2,289400898.0,17
58482.167,r,13.296,2.628,4096,0.63,33.082,1.933,48.2,46.6,1.04,120.27,3517.08,807332,53,5874464,DarkSpotInTemplateCenter,,04/15/20 13:17:33,ramorgan2,289401614.0,17
58482.167,r,13.634,2.7097,4608,0.539,33.082,1.933,48.2,46.6,1.04,112.4,1736.55,807332,53,5888905,DarkSpotInTemplateCenter,,04/15/20 13:27:02,ramorgan2,289400240.0,17
58466.05,i,30.245,5.526,4096,0.475,33.232,2.005,120.9,97.6,0.94,1449.47,3196.03,802855,18,5892273,DarkSpotInTemplateCenter,,04/17/20 11:14:28,ramorgan2,285324286.0,17
58480.166,z,49.468999999999994,12.030999999999999,4096,0.495,32.981,2.3209999999999997,162.9,186.6,0.95,1115.88,3058.25,806762,40,5862322,DarkSpotInTemplateCenter,,04/15/20 13:22:24,ramorgan2,288444612.0,18
58466.05,i,26.932,5.8658,4096,0.385,33.232,2.005,120.9,97.6,0.94,304.84,811.63,802855,18,5776681,DarkSpotInTemplateCenter,,04/15/20 13:21:56,ramorgan2,285323995.0,18
58466.05,i,23.659,5.4296,4096,0.37,33.232,2.005,120.9,97.6,0.94,923.05,2651.11,802855,18,5890019,DarkSpotInTemplateCenter,,04/17/20 11:14:30,ramorgan2,285324181.0,18
58480.062999999995,r,14.732000000000001,3.7662,4096,0.382,33.098,2.594,55.2,50.3,0.92,1733.65,1822.86,806707,38,5881319,DarkSpotInTemplateCenter,,04/15/20 13:24:56,ramorgan2,288201712.0,18
58437.23,r,30.833,5.8338,4096,0.42,31.731,1.64,37.8,13.3,0.98,501.69,539.43,794145,16,5658906,DarkSpotInTemplateCenter,,04/17/20 11:16:15,ramorgan2,273354359.0,19
58482.167,r,11.657,2.5874,4096,0.48,33.082,1.933,48.2,46.6,1.04,722.54,3488.04,807332,53,5883509,DarkSpotInTemplateCenter,,04/17/20 11:12:04,ramorgan2,289401667.0,19
58466.05,i,22.156,5.5425,4096,0.343,33.232,2.005,120.9,97.6,0.94,310.88,2691.44,802855,18,5808544,DarkSpotInTemplateCenter,,04/17/20 11:09:09,ramorgan2,285324186.0,19
58482.116,g,13.278,3.19,4096,0.057,32.961,2.395,36.0,37.0,0.89,373.16,996.17,807319,10,5867197,DarkSpotInTemplateCenter,,04/17/20 11:09:07,ramorgan2,289257444.0,19
58469.138,i,24.217,5.932,4096,0.313,33.228,1.977,127.3,97.5,1.01,398.62,1548.01,803960,54,5894554,DarkSpotInTemplateCenter,,04/17/20 11:21:12,ramorgan2,286273639.0,20
58469.138,i,25.409,5.6589,4096,0.33,33.228,1.977,127.3,97.5,1.01,1814.5,3949.47,803960,54,5895429,DarkSpotInTemplateCenter,,04/17/20 11:19:30,ramorgan2,286273758.0,20
58482.167,r,13.293,2.7855,4096,0.33,33.082,1.933,48.2,46.6,1.04,1466.76,2241.86,807332,53,5874461,DarkSpotInTemplateCenter,,04/17/20 11:18:08,ramorgan2,289400815.0,20
58467.038,z,64.556,13.207,4096,0.53,32.861,2.202,183.8,153.7,0.9,94.93,2169.18,803178,60,5797107,DarkSpotInTemplateCenter,,04/17/20 11:35:00,ramorgan2,285618294.0,21
58480.147,z,43.631,10.602,4096,0.36,32.982,2.148,153.5,185.5,0.96,188.51,4066.18,806758,53,5898672,DarkSpotInTemplateCenter,,04/17/20 11:39:00,ramorgan2,288384705.0,21
58481.1,g,19.894,2.7985,4096,0.31,32.963,2.417,35.3,40.8,1.04,1661.82,995.37,807024,26,5869968,DarkSpotInTemplateCenter,,04/17/20 11:37:42,ramorgan2,288815817.0,21
58481.1,g,15.193,2.5571,4096,0.355,32.963,2.417,35.3,40.8,1.04,1977.51,2287.0,807024,26,5888686,DarkSpotInTemplateCenter,,04/17/20 11:34:48,ramorgan2,288823625.0,21
58480.147,z,43.165,10.75,4096,0.5479999999999999,32.982,2.148,153.5,185.5,0.96,86.14,1005.76,806758,53,5860359,DarkSpotInTemplateCenter,,04/23/20 12:58:51,ramorgan2,288384071.0,22
58480.147000000004,z,42.547,11.42,4096,0.39299999999999996,32.982,2.148,153.5,185.5,0.96,1012.66,1223.83,806758,53,5793343,DarkSpotInTemplateCenter,,04/17/20 21:21:45,ramorgan2,288384104.0,22
58481.1,g,13.892999999999999,2.5655,4096,0.09300000000000001,32.963,2.417,35.3,40.8,1.04,1862.97,1364.7,807024,26,5887947,DarkSpotInTemplateCenter,,04/28/20 18:38:09,ramorgan2,288818313.0,22
58467.038,z,59.231,12.693,4096,0.485,32.861,2.202,183.8,153.7,0.9,357.97,659.86,803178,60,5784525,DarkSpotInTemplateCenter,,04/17/20 21:26:39,ramorgan2,285618127.0,22
58481.1,g,14.394,2.6467,4096,0.185,32.963,2.417,35.3,40.8,1.04,1412.49,1484.22,807024,26,5892547,DarkSpotInTemplateCenter,,04/17/20 21:38:40,ramorgan2,288819741.0,23
58467.038,z,66.016,13.214,4096,0.488,32.861,2.202,183.8,153.7,0.9,1472.25,1814.25,803178,60,5784048,DarkSpotInTemplateCenter,,04/17/20 21:32:51,ramorgan2,285618246.0,23
58467.038,z,67.529,14.59,4096,0.518,32.861,2.202,183.8,153.7,0.9,1670.75,2123.99,803178,60,5905395,DarkSpotInTemplateCenter,,04/17/20 21:34:08,ramorgan2,285618284.0,23
58481.1,g,16.393,2.6931,4096,0.295,32.963,2.417,35.3,40.8,1.04,1958.73,1279.45,807024,26,5887940,DarkSpotInTemplateCenter,,04/17/20 21:31:28,ramorgan2,288817779.0,23
58480.147000000004,z,42.996,10.333,4096,0.418,32.982,2.148,153.5,185.5,0.96,429.74,1411.03,806758,53,5860360,DarkSpotInTemplateCenter,,04/17/20 21:49:14,ramorgan2,288384161.0,23
58481.1,g,12.940999999999999,2.6071,4096,0.215,32.963,2.417,35.3,40.8,1.04,2011.21,1070.5,807024,26,5892510,DarkSpotInTemplateCenter,,04/17/20 21:34:32,ramorgan2,288816300.0,23
58481.1,g,14.370999999999999,2.4999,4096,0.2,32.963,2.417,35.3,40.8,1.04,1996.1,2403.68,807024,26,5869857,DarkSpotInTemplateCenter,,04/17/20 21:32:26,ramorgan2,288824075.0,23
58481.1,g,12.911,2.5589,4096,0.21,32.963,2.417,35.3,40.8,1.04,1726.09,1228.65,807024,26,5896448,DarkSpotInTemplateCenter,,04/17/20 21:37:46,ramorgan2,288817483.0,23
58481.1,g,13.885,2.5081,4096,0.14,32.963,2.417,35.3,40.8,1.04,1387.08,2135.5,807024,26,5892567,DarkSpotInTemplateCenter,,04/17/20 21:29:18,ramorgan2,288823231.0,23
58480.147000000004,z,41.583999999999996,10.657,4096,0.447,32.982,2.148,153.5,185.5,0.96,1394.49,635.41,806758,53,5860354,DarkSpotInTemplateCenter,,04/17/20 21:42:14,ramorgan2,288384000.0,24
58465.035,i,29.677,6.9427,4096,0.575,33.196,2.296,126.7,115.9,0.98,1684.36,3894.72,802522,33,5795650,DarkSpotInTemplateCenter,,04/17/20 21:41:58,ramorgan2,284983054.0,24
58480.147000000004,z,44.325,10.522,4096,0.385,32.982,2.148,153.5,185.5,0.96,459.1,567.21,806758,53,5860353,DarkSpotInTemplateCenter,,04/17/20 21:48:38,ramorgan2,288383988.0,24
58481.1,g,14.902,2.7803,4096,0.06,32.963,2.417,35.3,40.8,1.04,1433.64,1031.7,807024,26,5879201,DarkSpotInTemplateCenter,,04/23/20 13:05:06,ramorgan2,288816148.0,25
58480.147000000004,z,38.971,10.548,4096,0.41,32.982,2.148,153.5,185.5,0.96,380.53,1405.03,806758,53,5861325,DarkSpotInTemplateCenter,,04/17/20 21:57:19,ramorgan2,288384158.0,25
58465.155,z,82.964,19.273,4096,0.365,31.451999999999998,1.651,72.6,80.5,0.97,1640.37,790.15,802582,22,5785226,DarkSpotInTemplateCenter,,04/17/20 21:54:03,ramorgan2,284865728.0,25
58481.1,g,12.835,2.5374,4096,0.135,32.963,2.417,35.3,40.8,1.04,250.25,1688.24,807024,26,5877042,DarkSpotInTemplateCenter,,04/17/20 21:54:49,ramorgan2,288821725.0,25
58466.03599999999,i,33.114000000000004,5.8319,4096,0.537,33.225,1.815,144.1,103.7,0.99,43.67,1344.02,802852,19,5807638,DarkSpotInTemplateCenter,,04/28/20 18:38:05,ramorgan2,285278728.0,26
58481.1,g,16.083,2.6575,4096,0.17800000000000002,32.963,2.417,35.3,40.8,1.04,1392.07,890.17,807024,26,5893879,DarkSpotInTemplateCenter,,04/23/20 13:02:23,ramorgan2,288815116.0,26
58466.03599999999,i,26.673,5.6501,4096,0.11,33.225,1.815,144.1,103.7,0.99,683.29,1963.9,802852,19,5801884,DarkSpotInTemplateCenter,,04/23/20 13:01:52,ramorgan2,285278875.0,26
58480.147,z,38.023,10.359000000000002,4096,0.353,32.982,2.148,153.5,185.5,0.96,575.65,1742.94,806758,53,5898616,DarkSpotInTemplateCenter,,04/23/20 13:10:28,ramorgan2,288384222.0,26
58480.147,z,50.322,11.363,4096,0.43,32.982,2.148,153.5,185.5,0.96,943.06,2359.95,806758,53,5860367,DarkSpotInTemplateCenter,,04/23/20 13:04:49,ramorgan2,288384341.0,26
58480.147,z,53.585,11.824000000000002,4096,0.275,32.982,2.148,153.5,185.5,0.96,216.85,3023.57,806758,53,5792583,DarkSpotInTemplateCenter,,04/23/20 12:59:37,ramorgan2,288384431.0,26
58481.1,g,15.337,2.6557,4096,0.448,32.963,2.417,35.3,40.8,1.04,1873.73,1523.24,807024,26,5869978,DarkSpotInTemplateCenter,,04/23/20 13:19:27,ramorgan2,288820191.0,26
58480.147,z,44.018,11.07,4096,0.59,32.982,2.148,153.5,185.5,0.96,1203.91,3735.27,806758,53,5860374,DarkSpotInTemplateCenter,,04/23/20 13:08:43,ramorgan2,288384542.0,27
58480.147,z,43.86,10.667,4096,0.34600000000000003,32.982,2.148,153.5,185.5,0.96,1422.74,1764.72,806758,53,5809193,DarkSpotInTemplateCenter,,04/23/20 13:08:56,ramorgan2,288384226.0,27
58480.147,z,47.097,12.304,4096,0.36,32.982,2.148,153.5,185.5,0.96,1107.15,2385.86,806758,53,5792574,DarkSpotInTemplateCenter,,04/23/20 13:12:23,ramorgan2,288384350.0,27
58480.147,z,41.155,10.917,4096,0.365,32.982,2.148,153.5,185.5,0.96,1318.06,206.13,806758,53,5860351,DarkSpotInTemplateCenter,,04/23/20 13:12:36,ramorgan2,288383945.0,27
58481.1,g,17.961,2.6533,4096,0.045,32.963,2.417,35.3,40.8,1.04,1825.92,1481.14,807024,26,5896472,DarkSpotInTemplateCenter,,04/23/20 13:07:32,ramorgan2,288819674.0,27
58480.147,z,41.31100000000001,10.759,4096,0.46,32.982,2.148,153.5,185.5,0.96,656.09,2374.99,806758,53,5905898,DarkSpotInTemplateCenter,,04/23/20 13:16:03,ramorgan2,288384346.0,28
58480.147000000004,z,41.87300000000001,10.684000000000001,4096,0.23,32.982,2.148,153.5,185.5,0.96,546.12,3502.15,806758,53,5861344,DarkSpotInTemplateCenter,,04/28/20 18:49:24,ramorgan2,288384484.0,28
58466.03599999999,i,32.84,5.7424,4096,0.482,33.225,1.815,144.1,103.7,0.99,489.64,1858.26,802852,19,5774602,DarkSpotInTemplateCenter,,04/23/20 13:20:05,ramorgan2,285278835.0,29
58480.147,z,49.291,10.757,4096,0.4,32.982,2.148,153.5,185.5,0.96,329.09,3630.9,806758,53,5860373,DarkSpotInTemplateCenter,,04/23/20 13:22:47,ramorgan2,288384478.0,29
58465.035,i,34.629,6.7819,4096,0.698,33.196,2.296,126.7,115.9,0.98,75.48,3841.4,802522,33,5769947,DarkSpotInTemplateCenter,,04/23/20 13:28:25,ramorgan2,284982939.0,30
58480.147,z,43.45,10.697,4096,0.345,32.982,2.148,153.5,185.5,0.96,1607.82,3137.23,806758,53,5860375,DarkSpotInTemplateCenter,,04/23/20 13:30:49,ramorgan2,288384682.0,30
58480.147,z,46.29,11.073,4096,0.262,32.982,2.148,153.5,185.5,0.96,1126.88,1946.81,806758,53,5793763,DarkSpotInTemplateCenter,,04/23/20 13:30:25,ramorgan2,288384247.0,30
58480.147,z,55.315,12.213,4096,0.51,32.982,2.148,153.5,185.5,0.96,1119.14,119.95,806758,53,5862614,DarkSpotInTemplateCenter,,04/23/20 13:27:28,ramorgan2,288383931.0,30
58480.147000000004,z,41.644,11.415,4096,0.217,32.982,2.148,153.5,185.5,0.96,1068.25,3119.67,806758,53,5793788,DarkSpotInTemplateCenter,,04/28/20 18:38:06,ramorgan2,288384509.0,30
58454.252,g,38.571999999999996,6.0283,4096,0.395,31.611,1.913,20.3,8.3,0.9,1659.2,3937.78,798692,11,5680406,DarkSpotInTemplateCenter,,04/28/20 18:38:45,ramorgan2,280497673.0,31
58482.112,g,13.213,2.9802,4096,0.305,32.946,2.62,32.9,38.0,1.04,754.41,668.09,807318,9,5877974,DarkSpotInTemplateCenter,,05/01/20 11:27:43,ramorgan2,289734734.0,31
58466.03599999999,i,25.50800000000001,6.1089,4096,0.053,33.215,1.806,144.0,105.3,1.0,491.66,130.18,802852,16,5773693,DarkSpotInTemplateCenter,,04/28/20 18:47:46,ramorgan2,285344642.0,31
58468.163,i,25.619,4.8658,4096,0.267,33.218,1.631,105.7,118.6,0.98,1025.47,3844.6,803618,33,5773818,DarkSpotInTemplateCenter,,05/01/20 11:27:28,ramorgan2,285953925.0,32
58468.163,i,22.757,4.0733,4096,0.333,33.218,1.631,105.7,118.6,0.98,386.41,1800.91,803618,33,5794167,DarkSpotInTemplateCenter,,05/01/20 11:31:45,ramorgan2,285953463.0,32
58468.163,i,26.226,4.5497,4096,0.418,33.218,1.631,105.7,118.6,0.98,1940.93,2309.66,803618,33,5795622,DarkSpotInTemplateCenter,,05/01/20 11:43:00,ramorgan2,285953605.0,33
58482.112,g,18.316,3.0093,12288,0.8,32.946,2.62,32.9,38.0,1.04,661.94,1900.65,807318,9,5877980,DarkSpotInTemplateCenter,,05/01/20 11:37:19,ramorgan2,289735267.0,33
58471.176,z,116.27,31.91,4096,0.31,31.419,2.3480000000000003,97.7,50.4,0.97,1617.15,280.46,804503,26,5807352,DarkSpotInTemplateCenter,,05/01/20 11:41:46,ramorgan2,286269626.0,33
58468.163,i,21.415,4.0869,4096,0.58,33.218,1.631,105.7,118.6,0.98,464.88,1471.71,803618,33,5805055,DarkSpotInTemplateCenter,,05/01/20 11:54:02,ramorgan2,285953412.0,33
58482.112,g,12.999,3.0883,4096,0.095,32.946,2.62,32.9,38.0,1.04,1114.45,1903.96,807318,9,5883278,DarkSpotInTemplateCenter,,05/07/20 13:53:49,ramorgan2,289735274.0,35
58471.176,z,146.16,31.771,4096,0.677,31.419,2.3480000000000003,97.7,50.4,0.97,470.02,1691.07,804503,26,5807790,DarkSpotInTemplateCenter,,05/07/20 13:55:31,ramorgan2,286269659.0,38
58468.163,i,19.795,4.0477,4096,0.315,33.218,1.631,105.7,118.6,0.98,546.17,2446.05,803618,33,5801450,DarkSpotInTemplateCenter,,05/08/20 12:32:11,ramorgan2,285953644.0,39
58468.163,i,23.474,4.2969,4096,0.307,33.218,1.631,105.7,118.6,0.98,1173.08,3849.57,803618,33,5794204,DarkSpotInTemplateCenter,,05/08/20 12:31:58,ramorgan2,285954328.0,39
58468.163,i,21.686999999999998,4.2402,4096,0.34,33.218,1.631,105.7,118.6,0.98,137.72,945.28,803618,33,5794156,DarkSpotInTemplateCenter,,05/08/20 12:30:58,ramorgan2,285953309.0,39
58483.092000000004,g,16.698,2.2539,4096,0.17,32.935,2.059,33.9,35.5,1.07,612.8,2308.63,807629,20,5886422,DarkSpotInTemplateCenter,,05/08/20 12:39:13,ramorgan2,290400815.0,40
58466.03599999999,i,27.003,5.6695,4096,0.322,33.215,1.806,144.0,105.3,1.0,1061.92,4070.81,802852,16,5776596,DarkSpotInTemplateCenter,,05/08/20 12:38:48,ramorgan2,285344881.0,40
58468.163,i,42.242,5.5005,4096,0.10800000000000001,33.218,1.631,105.7,118.6,0.98,612.41,3985.13,803618,33,5764604,DarkSpotInTemplateCenter,,05/08/20 12:40:19,ramorgan2,285954305.0,40
58468.163,i,20.608,4.0797,4096,0.355,33.218,1.631,105.7,118.6,0.98,871.85,1111.22,803618,33,5794159,DarkSpotInTemplateCenter,,05/08/20 12:39:51,ramorgan2,285953330.0,40
58468.172,i,22.818,4.3352,4096,0.56,33.228,1.828,102.4,98.2,1.05,691.61,1084.65,803620,35,5806002,DarkSpotInTemplateCenter,,05/08/20 12:48:55,ramorgan2,286123682.0,41
58469.162,i,32.419000000000004,6.2784,4096,0.531,33.218,1.842,160.5,105.1,0.99,976.62,2202.58,803965,50,5805669,DarkSpotInTemplateCenter,,05/12/20 12:20:36,ramorgan2,286277889.0,41
58483.100999999995,g,15.635,2.4144,4096,0.37,32.942,2.26,33.9,32.7,1.07,1538.76,1138.84,807631,20,5885889,DarkSpotInTemplateCenter,,05/08/20 12:48:33,ramorgan2,290598288.0,41
58468.172,i,23.468000000000004,4.589,4096,0.465,33.228,1.828,102.4,98.2,1.05,967.02,4031.45,803620,35,5892960,DarkSpotInTemplateCenter,,05/08/20 12:42:07,ramorgan2,286124501.0,41
58468.172,i,22.902,4.3021,12288,0.733,33.228,1.828,102.4,98.2,1.05,92.13,950.06,803620,35,5800650,DarkSpotInTemplateCenter,,05/12/20 12:26:02,ramorgan2,286123654.0,42
58482.09099999999,g,10.349,2.5717,4096,0.133,32.964,2.364,33.8,36.5,1.03,1462.98,2854.2,807313,52,5878339,DarkSpotInTemplateCenter,,05/12/20 12:19:14,ramorgan2,289224458.0,42
58468.172,i,23.876,4.7985,4096,0.625,33.228,1.828,102.4,98.2,1.05,1125.5,3433.42,803620,35,5800684,DarkSpotInTemplateCenter,,05/12/20 12:35:54,ramorgan2,286124467.0,42
58468.172,i,23.331,4.5214,4096,0.57,33.228,1.828,102.4,98.2,1.05,981.82,513.18,803620,35,5800642,DarkSpotInTemplateCenter,,05/15/20 12:08:55,ramorgan2,286123525.0,43
58468.045,z,42.174,10.99,4610,0.316,32.925,2.031,173.3,184.9,0.95,1799.06,1795.47,803527,34,5789148,DarkSpotInTemplateCenter,,05/12/20 12:25:32,ramorgan2,285829657.0,43
58483.101,g,17.49,2.5245,4096,0.36,32.942,2.26,33.9,32.7,1.07,1388.69,2457.56,807631,20,5885907,DarkSpotInTemplateCenter,,05/12/20 12:25:24,ramorgan2,290602533.0,43
58482.167,r,11.163,2.5904,4096,0.05,33.089,1.938,48.7,49.2,1.04,1933.83,2994.86,807332,52,5894758,DarkSpotInTemplateCenter,,05/12/20 12:39:36,ramorgan2,289814597.0,43
58483.101,g,30.32800000000001,7.3702,4096,0.11,32.942,2.26,33.9,32.7,1.07,1518.34,1678.81,807631,20,5874802,DarkSpotInTemplateCenter,,05/12/20 12:45:14,ramorgan2,290599446.0,44
58483.101,g,11.525,2.2921,4096,0.34,32.942,2.26,33.9,32.7,1.07,598.17,3929.26,807631,20,5885912,DarkSpotInTemplateCenter,,05/12/20 12:40:04,ramorgan2,290603067.0,44
58482.09099999999,g,9.7255,2.4769,4096,0.045,32.964,2.364,33.8,36.5,1.03,1725.74,1754.76,807313,52,5888559,DarkSpotInTemplateCenter,,05/20/20 09:57:12,ramorgan2,289223750.0,44
58483.100999999995,g,13.374,2.4198,4096,0.442,32.942,2.26,33.9,32.7,1.07,1464.35,950.58,807631,20,5885888,DarkSpotInTemplateCenter,,05/15/20 12:28:07,ramorgan2,290598000.0,44
58483.100999999995,g,11.565999999999999,2.3542,4096,0.205,32.942,2.26,33.9,32.7,1.07,1033.55,936.05,807631,20,5877058,DarkSpotInTemplateCenter,,05/15/20 12:09:08,ramorgan2,290598002.0,44
58483.164000000004,r,14.088,3.234,4096,0.275,33.069,2.194,56.7,53.3,0.99,369.05,578.8,807647,51,5885351,DarkSpotInTemplateCenter,,05/27/20 13:09:47,ramorgan2,290442915.0,44
58483.101,g,16.301,2.4425,4096,0.293,32.942,2.26,33.9,32.7,1.07,1370.34,227.43,807631,20,5887356,DarkSpotInTemplateCenter,,05/12/20 12:48:45,ramorgan2,290597052.0,44
